Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//allStim/stimNo108r9c21v1.8.jpg	 r	 6.691	 GoodTrial	 allStim	 ra
2	 1	 1	 right	 LineStimuli//allStim/stimNo88r9c14v3.3.jpg	 l	 2.491	 GoodTrial	 allStim	 ra
3	 1	 1	 left	 LineStimuli//allStim/stimNo86r7c3v4.3.jpg	 l	 2.310	 GoodTrial	 allStim	 ra
4	 1	 0	 x	 LineStimuli//allStim/stimNo134r0c0v3.8.jpg	 r	 4.517	 GoodTrial	 allStim	 ra
5	 1	 0	 x	 LineStimuli//allStim/stimNo129r0c0v3.3.jpg	 r	 4.664	 GoodTrial	 allStim	 ra
6	 1	 0	 x	 LineStimuli//allStim/stimNo138r0c0v1.8.jpg	 r	 4.581	 GoodTrial	 allStim	 ra
7	 1	 1	 right	 LineStimuli//allStim/stimNo87r15c13v3.3.jpg	 l	 3.009	 GoodTrial	 allStim	 ra
8	 1	 1	 left	 LineStimuli//allStim/stimNo94r13c7v2.8.jpg	 l	 3.080	 GoodTrial	 allStim	 ra
9	 1	 1	 right	 LineStimuli//allStim/stimNo97r6c13v3.3.jpg	 l	 1.848	 GoodTrial	 allStim	 ra
10	 1	 0	 x	 LineStimuli//allStim/stimNo148r0c0v1.8.jpg	 r	 3.761	 GoodTrial	 allStim	 ra
11	 1	 1	 right	 LineStimuli//allStim/stimNo113r13c15v3.3.jpg	 r	 3.281	 GoodTrial	 allStim	 ra
12	 1	 0	 x	 LineStimuli//allStim/stimNo157r0c0v4.3.jpg	 r	 4.504	 GoodTrial	 allStim	 ra
13	 1	 1	 right	 LineStimuli//allStim/stimNo84r11c21v1.8.jpg	 r	 4.828	 GoodTrial	 allStim	 ra
14	 1	 1	 right	 LineStimuli//allStim/stimNo89r5c21v3.3.jpg	 l	 2.840	 GoodTrial	 allStim	 ra
15	 1	 0	 x	 LineStimuli//allStim/stimNo150r0c0v4.3.jpg	 r	 4.719	 GoodTrial	 allStim	 ra
16	 1	 1	 right	 LineStimuli//allStim/stimNo96r8c18v3.3.jpg	 l	 2.265	 GoodTrial	 allStim	 ra
17	 1	 1	 right	 LineStimuli//allStim/stimNo92r10c18v1.8.jpg	 r	 5.087	 GoodTrial	 allStim	 ra
18	 1	 0	 x	 LineStimuli//allStim/stimNo136r0c0v1.5.jpg	 r	 6.485	 GoodTrial	 allStim	 ra
19	 1	 1	 left	 LineStimuli//allStim/stimNo100r8c3v4.3.jpg	 l	 2.406	 GoodTrial	 allStim	 ra
20	 1	 0	 x	 LineStimuli//allStim/stimNo151r0c0v2.8.jpg	 r	 4.860	 GoodTrial	 allStim	 ra
21	 1	 1	 right	 LineStimuli//allStim/stimNo83r6c13v1.8.jpg	 r	 5.678	 GoodTrial	 allStim	 ra
22	 1	 0	 x	 LineStimuli//allStim/stimNo128r0c0v3.3.jpg	 r	 4.449	 GoodTrial	 allStim	 ra
