Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//allStim/stimNo119r3c2v2.3.jpg	 l	 2.044	 GoodTrial	 allStim	 ra
2	 1	 1	 right	 LineStimuli//allStim/stimNo99r2c13v3.8.jpg	 l	 1.979	 GoodTrial	 allStim	 ra
3	 1	 1	 right	 LineStimuli//allStim/stimNo103r13c17v1.5.jpg	 l	 4.012	 GoodTrial	 allStim	 ra
4	 1	 1	 right	 LineStimuli//allStim/stimNo115r14c18v1.5.jpg	 l	 3.299	 GoodTrial	 allStim	 ra
5	 1	 0	 x	 LineStimuli//allStim/stimNo126r0c0v3.3.jpg	 r	 3.091	 GoodTrial	 allStim	 ra
6	 1	 0	 x	 LineStimuli//allStim/stimNo147r0c0v4.3.jpg	 r	 3.089	 GoodTrial	 allStim	 ra
7	 1	 1	 left	 LineStimuli//allStim/stimNo104r4c4v3.3.jpg	 l	 1.589	 GoodTrial	 allStim	 ra
8	 1	 1	 right	 LineStimuli//allStim/stimNo109r6c18v2.8.jpg	 l	 1.746	 GoodTrial	 allStim	 ra
9	 1	 0	 x	 LineStimuli//allStim/stimNo146r0c0v2.3.jpg	 r	 3.673	 GoodTrial	 allStim	 ra
10	 1	 1	 left	 LineStimuli//allStim/stimNo81r15c8v3.3.jpg	 l	 1.813	 GoodTrial	 allStim	 ra
11	 1	 1	 right	 LineStimuli//allStim/stimNo87r13c19v2.3.jpg	 l	 2.699	 GoodTrial	 allStim	 ra
12	 1	 0	 x	 LineStimuli//allStim/stimNo134r0c0v2.3.jpg	 r	 3.972	 GoodTrial	 allStim	 ra
13	 1	 0	 x	 LineStimuli//allStim/stimNo126r0c0v1.5.jpg	 r	 3.559	 GoodTrial	 allStim	 ra
14	 1	 0	 x	 LineStimuli//allStim/stimNo148r0c0v1.8.jpg	 r	 4.965	 GoodTrial	 allStim	 ra
