Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 0	 x	 LineStimuli//allStim/stimNo153r0c0v2.8.jpg	 r	 6.708	 GoodTrial	 allStim	 ra
2	 1	 1	 right	 LineStimuli//allStim/stimNo112r13c17v2.8.jpg	 l	 2.428	 GoodTrial	 allStim	 ra
3	 1	 1	 right	 LineStimuli//allStim/stimNo93r3c17v1.8.jpg	 l	 2.911	 GoodTrial	 allStim	 ra
4	 1	 1	 left	 LineStimuli//allStim/stimNo86r7c3v4.3.jpg	 l	 2.299	 GoodTrial	 allStim	 ra
5	 1	 0	 x	 LineStimuli//allStim/stimNo159r0c0v1.5.jpg	 r	 5.005	 GoodTrial	 allStim	 ra
6	 1	 0	 x	 LineStimuli//allStim/stimNo152r0c0v1.5.jpg	 r	 5.881	 GoodTrial	 allStim	 ra
7	 1	 1	 left	 LineStimuli//allStim/stimNo106r9c9v3.3.jpg	 l	 3.625	 GoodTrial	 allStim	 ra
8	 1	 0	 x	 LineStimuli//allStim/stimNo146r0c0v2.3.jpg	 r	 4.923	 GoodTrial	 allStim	 ra
9	 1	 1	 left	 LineStimuli//allStim/stimNo105r14c6v4.3.jpg	 l	 2.266	 GoodTrial	 allStim	 ra
10	 1	 0	 x	 LineStimuli//allStim/stimNo123r0c0v2.3.jpg	 r	 8.607	 GoodTrial	 allStim	 ra
11	 1	 0	 x	 LineStimuli//allStim/stimNo135r0c0v2.8.jpg	 r	 4.472	 GoodTrial	 allStim	 ra
12	 1	 1	 left	 LineStimuli//allStim/stimNo107r2c8v4.3.jpg	 l	 1.953	 GoodTrial	 allStim	 ra
13	 1	 1	 left	 LineStimuli//allStim/stimNo87r12c5v1.5.jpg	 l	 2.862	 GoodTrial	 allStim	 ra
14	 1	 1	 left	 LineStimuli//allStim/stimNo86r15c6v2.8.jpg	 l	 1.880	 GoodTrial	 allStim	 ra
15	 1	 0	 x	 LineStimuli//allStim/stimNo146r0c0v1.8.jpg	 r	 7.446	 GoodTrial	 allStim	 ra
16	 1	 0	 x	 LineStimuli//allStim/stimNo154r0c0v1.5.jpg	 r	 8.395	 GoodTrial	 allStim	 ra
17	 1	 1	 right	 LineStimuli//allStim/stimNo111r11c21v2.3.jpg	 l	 2.081	 GoodTrial	 allStim	 ra
18	 1	 0	 x	 LineStimuli//allStim/stimNo124r0c0v3.3.jpg	 r	 3.752	 GoodTrial	 allStim	 ra
19	 1	 0	 x	 LineStimuli//allStim/stimNo157r0c0v3.8.jpg	 r	 3.600	 GoodTrial	 allStim	 ra
20	 1	 0	 x	 LineStimuli//allStim/stimNo153r0c0v1.5.jpg	 r	 6.671	 GoodTrial	 allStim	 ra
21	 1	 1	 right	 LineStimuli//allStim/stimNo87r6c13v3.8.jpg	 l	 1.954	 GoodTrial	 allStim	 ra
22	 1	 1	 left	 LineStimuli//allStim/stimNo115r14c10v3.8.jpg	 l	 1.838	 GoodTrial	 allStim	 ra
23	 1	 0	 x	 LineStimuli//allStim/stimNo140r0c0v2.3.jpg	 r	 3.520	 GoodTrial	 allStim	 ra
24	 1	 1	 right	 LineStimuli//allStim/stimNo96r8c18v3.3.jpg	 l	 1.880	 GoodTrial	 allStim	 ra
25	 1	 1	 left	 LineStimuli//allStim/stimNo111r15c7v3.3.jpg	 l	 1.973	 GoodTrial	 allStim	 ra
26	 1	 1	 left	 LineStimuli//allStim/stimNo84r3c9v2.8.jpg	 l	 2.249	 GoodTrial	 allStim	 ra
27	 1	 1	 right	 LineStimuli//allStim/stimNo98r12c21v2.3.jpg	 l	 2.348	 GoodTrial	 allStim	 ra
28	 1	 0	 x	 LineStimuli//allStim/stimNo137r0c0v2.3.jpg	 r	 4.997	 GoodTrial	 allStim	 ra
29	 1	 1	 left	 LineStimuli//allStim/stimNo115r3c4v3.3.jpg	 l	 2.288	 GoodTrial	 allStim	 ra
30	 1	 0	 x	 LineStimuli//allStim/stimNo124r0c0v1.5.jpg	 r	 8.048	 GoodTrial	 allStim	 ra
31	 1	 1	 right	 LineStimuli//allStim/stimNo112r6c15v1.8.jpg	 l	 3.777	 GoodTrial	 allStim	 ra
32	 1	 0	 x	 LineStimuli//allStim/stimNo151r0c0v1.8.jpg	 r	 5.040	 GoodTrial	 allStim	 ra
33	 1	 0	 x	 LineStimuli//allStim/stimNo147r0c0v4.3.jpg	 r	 2.800	 GoodTrial	 allStim	 ra
34	 1	 1	 right	 LineStimuli//allStim/stimNo92r2c20v4.3.jpg	 l	 1.753	 GoodTrial	 allStim	 ra
35	 1	 0	 x	 LineStimuli//allStim/stimNo155r0c0v2.3.jpg	 r	 3.827	 GoodTrial	 allStim	 ra
36	 1	 0	 x	 LineStimuli//allStim/stimNo130r0c0v1.5.jpg	 r	 4.237	 GoodTrial	 allStim	 ra
37	 1	 0	 x	 LineStimuli//allStim/stimNo139r0c0v3.3.jpg	 l	 3.446	 GoodTrial	 allStim	 ra
38	 1	 0	 x	 LineStimuli//allStim/stimNo147r0c0v2.3.jpg	 r	 5.207	 GoodTrial	 allStim	 ra
39	 1	 0	 x	 LineStimuli//allStim/stimNo156r0c0v1.8.jpg	 r	 3.712	 GoodTrial	 allStim	 ra
40	 1	 0	 x	 LineStimuli//allStim/stimNo154r0c0v3.3.jpg	 r	 2.952	 GoodTrial	 allStim	 ra
41	 1	 0	 x	 LineStimuli//allStim/stimNo136r0c0v2.8.jpg	 r	 3.357	 GoodTrial	 allStim	 ra
