Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//4.3/stimNo95r11c9v4.3.jpg	 l	 1.934	 GoodTrial	 4.3	 bl
2	 1	 1	 right	 LineStimuli//4.3/stimNo84r15c20v4.3.jpg	 l	 1.812	 GoodTrial	 4.3	 bl
3	 1	 1	 right	 LineStimuli//4.3/stimNo114r10c15v4.3.jpg	 l	 1.592	 GoodTrial	 4.3	 bl
4	 1	 0	 x	 LineStimuli//4.3/stimNo150r0c0v4.3.jpg	 r	 1.770	 GoodTrial	 4.3	 bl
5	 1	 0	 x	 LineStimuli//4.3/stimNo144r0c0v4.3.jpg	 r	 1.747	 GoodTrial	 4.3	 bl
6	 1	 1	 right	 LineStimuli//4.3/stimNo116r5c13v4.3.jpg	 l	 1.685	 GoodTrial	 4.3	 bl
7	 1	 1	 right	 LineStimuli//4.3/stimNo115r10c18v4.3.jpg	 l	 1.564	 GoodTrial	 4.3	 bl
8	 1	 1	 right	 LineStimuli//4.3/stimNo117r10c21v4.3.jpg	 l	 1.586	 GoodTrial	 4.3	 bl
9	 1	 0	 x	 LineStimuli//4.3/stimNo141r0c0v4.3.jpg	 r	 1.813	 GoodTrial	 4.3	 bl
10	 1	 0	 x	 LineStimuli//4.3/stimNo148r0c0v4.3.jpg	 r	 1.692	 GoodTrial	 4.3	 bl
11	 1	 0	 x	 LineStimuli//4.3/stimNo137r0c0v4.3.jpg	 r	 1.808	 GoodTrial	 4.3	 bl
12	 1	 0	 x	 LineStimuli//4.3/stimNo124r0c0v4.3.jpg	 r	 1.895	 GoodTrial	 4.3	 bl
13	 1	 1	 left	 LineStimuli//4.3/stimNo100r8c3v4.3.jpg	 l	 1.619	 GoodTrial	 4.3	 bl
14	 1	 0	 x	 LineStimuli//4.3/stimNo133r0c0v4.3.jpg	 r	 1.673	 GoodTrial	 4.3	 bl
15	 1	 1	 right	 LineStimuli//4.3/stimNo109r15c15v4.3.jpg	 l	 2.088	 GoodTrial	 4.3	 bl
16	 1	 1	 right	 LineStimuli//4.3/stimNo118r11c13v4.3.jpg	 l	 1.884	 GoodTrial	 4.3	 bl
17	 1	 0	 x	 LineStimuli//4.3/stimNo143r0c0v4.3.jpg	 r	 1.541	 GoodTrial	 4.3	 bl
18	 1	 1	 right	 LineStimuli//4.3/stimNo119r12c17v4.3.jpg	 l	 1.536	 GoodTrial	 4.3	 bl
19	 1	 1	 left	 LineStimuli//4.3/stimNo90r10c4v4.3.jpg	 l	 1.576	 GoodTrial	 4.3	 bl
20	 1	 1	 right	 LineStimuli//4.3/stimNo112r10c16v4.3.jpg	 l	 1.723	 GoodTrial	 4.3	 bl
21	 1	 0	 x	 LineStimuli//4.3/stimNo129r0c0v4.3.jpg	 r	 1.752	 GoodTrial	 4.3	 bl
22	 1	 0	 x	 LineStimuli//4.3/stimNo125r0c0v4.3.jpg	 r	 1.888	 GoodTrial	 4.3	 bl
23	 1	 1	 right	 LineStimuli//4.3/stimNo91r9c13v4.3.jpg	 l	 1.518	 GoodTrial	 4.3	 bl
24	 1	 0	 x	 LineStimuli//4.3/stimNo132r0c0v4.3.jpg	 r	 1.980	 GoodTrial	 4.3	 bl
