Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//2.8/stimNo103r3c19v2.8.jpg	 l	 5.568	 GoodTrial	 2.8	 bl
2	 1	 0	 x	 LineStimuli//2.8/stimNo132r0c0v2.8.jpg	 x	 0.368	 EARLY_RESPONSE	 2.8	 bl
3	 1	 1	 right	 LineStimuli//2.8/stimNo106r13c20v2.8.jpg	 l	 12.869	 GoodTrial	 2.8	 bl
4	 1	 1	 left	 LineStimuli//2.8/stimNo105r5c4v2.8.jpg	 x	 0.120	 EARLY_RESPONSE	 2.8	 bl
5	 1	 0	 x	 LineStimuli//2.8/stimNo133r0c0v2.8.jpg	 r	 38.058	 GoodTrial	 2.8	 bl
6	 1	 0	 x	 LineStimuli//2.8/stimNo124r0c0v2.8.jpg	 r	 37.196	 GoodTrial	 2.8	 bl
7	 1	 1	 right	 LineStimuli//2.8/stimNo111r9c15v2.8.jpg	 l	 3.276	 GoodTrial	 2.8	 bl
8	 1	 0	 x	 LineStimuli//2.8/stimNo122r0c0v2.8.jpg	 r	 25.796	 GoodTrial	 2.8	 bl
9	 1	 1	 left	 LineStimuli//2.8/stimNo87r11c8v2.8.jpg	 l	 26.909	 GoodTrial	 2.8	 bl
10	 1	 0	 x	 LineStimuli//2.8/stimNo141r0c0v2.8.jpg	 l	 30.725	 GoodTrial	 2.8	 bl
11	 1	 1	 right	 LineStimuli//2.8/stimNo120r8c20v2.8.jpg	 l	 16.456	 GoodTrial	 2.8	 bl
12	 1	 1	 left	 LineStimuli//2.8/stimNo102r3c2v2.8.jpg	 r	 26.264	 GoodTrial	 2.8	 bl
13	 1	 0	 x	 LineStimuli//2.8/stimNo121r0c0v2.8.jpg	 r	 39.306	 GoodTrial	 2.8	 bl
14	 1	 1	 left	 LineStimuli//2.8/stimNo82r4c6v2.8.jpg	 l	 4.905	 GoodTrial	 2.8	 bl
15	 1	 0	 x	 LineStimuli//2.8/stimNo153r0c0v2.8.jpg	 r	 26.902	 GoodTrial	 2.8	 bl
16	 1	 0	 x	 LineStimuli//2.8/stimNo142r0c0v2.8.jpg	 r	 21.023	 GoodTrial	 2.8	 bl
17	 1	 0	 x	 LineStimuli//2.8/stimNo127r0c0v2.8.jpg	 r	 13.709	 GoodTrial	 2.8	 bl
18	 1	 1	 right	 LineStimuli//2.8/stimNo115r9c14v2.8.jpg	 l	 2.517	 GoodTrial	 2.8	 bl
19	 1	 0	 x	 LineStimuli//2.8/stimNo129r0c0v2.8.jpg	 r	 9.100	 GoodTrial	 2.8	 bl
20	 1	 1	 right	 LineStimuli//2.8/stimNo109r6c18v2.8.jpg	 l	 2.209	 GoodTrial	 2.8	 bl
21	 1	 1	 left	 LineStimuli//2.8/stimNo89r12c4v2.8.jpg	 l	 2.410	 GoodTrial	 2.8	 bl
22	 1	 0	 x	 LineStimuli//2.8/stimNo134r0c0v2.8.jpg	 r	 7.617	 GoodTrial	 2.8	 bl
23	 1	 1	 left	 LineStimuli//2.8/stimNo113r9c5v2.8.jpg	 l	 2.152	 GoodTrial	 2.8	 bl
24	 1	 1	 left	 LineStimuli//2.8/stimNo86r15c6v2.8.jpg	 l	 2.512	 GoodTrial	 2.8	 bl
25	 1	 1	 right	 LineStimuli//2.8/stimNo114r8c19v2.8.jpg	 l	 1.994	 GoodTrial	 2.8	 bl
26	 1	 1	 right	 LineStimuli//2.8/stimNo101r12c16v2.8.jpg	 l	 2.294	 GoodTrial	 2.8	 bl
27	 1	 0	 x	 LineStimuli//2.8/stimNo155r0c0v2.8.jpg	 r	 3.857	 GoodTrial	 2.8	 bl
28	 1	 1	 right	 LineStimuli//2.8/stimNo90r13c21v2.8.jpg	 l	 2.482	 GoodTrial	 2.8	 bl
29	 1	 0	 x	 LineStimuli//2.8/stimNo159r0c0v2.8.jpg	 r	 4.335	 GoodTrial	 2.8	 bl
30	 1	 1	 right	 LineStimuli//2.8/stimNo118r5c16v2.8.jpg	 l	 2.163	 GoodTrial	 2.8	 bl
31	 1	 1	 left	 LineStimuli//2.8/stimNo98r15c2v2.8.jpg	 l	 3.090	 GoodTrial	 2.8	 bl
32	 1	 0	 x	 LineStimuli//2.8/stimNo152r0c0v2.8.jpg	 r	 4.793	 GoodTrial	 2.8	 bl
33	 1	 0	 x	 LineStimuli//2.8/stimNo156r0c0v2.8.jpg	 r	 3.863	 GoodTrial	 2.8	 bl
34	 1	 1	 left	 LineStimuli//2.8/stimNo108r13c6v2.8.jpg	 l	 2.472	 GoodTrial	 2.8	 bl
35	 1	 1	 left	 LineStimuli//2.8/stimNo119r8c5v2.8.jpg	 l	 2.127	 GoodTrial	 2.8	 bl
36	 1	 1	 right	 LineStimuli//2.8/stimNo95r9c18v2.8.jpg	 l	 2.145	 GoodTrial	 2.8	 bl
37	 1	 0	 x	 LineStimuli//2.8/stimNo130r0c0v2.8.jpg	 r	 5.525	 GoodTrial	 2.8	 bl
38	 1	 1	 right	 LineStimuli//2.8/stimNo85r4c15v2.8.jpg	 l	 2.480	 GoodTrial	 2.8	 bl
39	 1	 0	 x	 LineStimuli//2.8/stimNo140r0c0v2.8.jpg	 r	 7.251	 GoodTrial	 2.8	 bl
40	 1	 0	 x	 LineStimuli//2.8/stimNo158r0c0v2.8.jpg	 r	 4.701	 GoodTrial	 2.8	 bl
41	 1	 0	 x	 LineStimuli//2.8/stimNo128r0c0v2.8.jpg	 r	 3.685	 GoodTrial	 2.8	 bl
42	 1	 0	 x	 LineStimuli//2.8/stimNo157r0c0v2.8.jpg	 r	 5.844	 GoodTrial	 2.8	 bl
43	 1	 1	 right	 LineStimuli//2.8/stimNo117r11c17v2.8.jpg	 l	 2.180	 GoodTrial	 2.8	 bl
44	 1	 1	 left	 LineStimuli//2.8/stimNo88r15c3v2.8.jpg	 l	 2.212	 GoodTrial	 2.8	 bl
45	 1	 1	 right	 LineStimuli//2.8/stimNo112r13c17v2.8.jpg	 l	 2.230	 GoodTrial	 2.8	 bl
46	 1	 1	 right	 LineStimuli//2.8/stimNo93r9c20v2.8.jpg	 l	 2.032	 GoodTrial	 2.8	 bl
47	 1	 1	 left	 LineStimuli//2.8/stimNo94r13c7v2.8.jpg	 l	 2.555	 GoodTrial	 2.8	 bl
48	 1	 0	 x	 LineStimuli//2.8/stimNo149r0c0v2.8.jpg	 r	 3.434	 GoodTrial	 2.8	 bl
49	 1	 1	 left	 LineStimuli//2.8/stimNo83r12c4v2.8.jpg	 l	 2.413	 GoodTrial	 2.8	 bl
50	 1	 0	 x	 LineStimuli//2.8/stimNo138r0c0v2.8.jpg	 r	 4.109	 GoodTrial	 2.8	 bl
