Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//4.3/stimNo103r10c4v4.3.jpg	 l	 1.580	 GoodTrial	 4.3	 bl
2	 1	 0	 x	 LineStimuli//4.3/stimNo153r0c0v4.3.jpg	 r	 1.728	 GoodTrial	 4.3	 bl
3	 1	 0	 x	 LineStimuli//4.3/stimNo145r0c0v4.3.jpg	 r	 1.682	 GoodTrial	 4.3	 bl
4	 1	 0	 x	 LineStimuli//4.3/stimNo140r0c0v4.3.jpg	 r	 1.562	 GoodTrial	 4.3	 bl
5	 1	 0	 x	 LineStimuli//4.3/stimNo137r0c0v4.3.jpg	 r	 1.510	 GoodTrial	 4.3	 bl
6	 1	 1	 left	 LineStimuli//4.3/stimNo105r14c6v4.3.jpg	 l	 1.648	 GoodTrial	 4.3	 bl
7	 1	 0	 x	 LineStimuli//4.3/stimNo159r0c0v4.3.jpg	 r	 1.514	 GoodTrial	 4.3	 bl
8	 1	 1	 right	 LineStimuli//4.3/stimNo84r15c20v4.3.jpg	 l	 1.574	 GoodTrial	 4.3	 bl
9	 1	 1	 right	 LineStimuli//4.3/stimNo112r10c16v4.3.jpg	 l	 1.506	 GoodTrial	 4.3	 bl
10	 1	 1	 right	 LineStimuli//4.3/stimNo92r2c20v4.3.jpg	 r	 1.618	 GoodTrial	 4.3	 bl
11	 1	 1	 right	 LineStimuli//4.3/stimNo116r5c13v4.3.jpg	 l	 1.536	 GoodTrial	 4.3	 bl
12	 1	 1	 right	 LineStimuli//4.3/stimNo91r9c13v4.3.jpg	 l	 1.519	 GoodTrial	 4.3	 bl
13	 1	 1	 left	 LineStimuli//4.3/stimNo85r3c5v4.3.jpg	 l	 1.616	 GoodTrial	 4.3	 bl
14	 1	 0	 x	 LineStimuli//4.3/stimNo160r0c0v4.3.jpg	 r	 1.904	 GoodTrial	 4.3	 bl
15	 1	 1	 left	 LineStimuli//4.3/stimNo106r8c2v4.3.jpg	 l	 1.516	 GoodTrial	 4.3	 bl
16	 1	 0	 x	 LineStimuli//4.3/stimNo152r0c0v4.3.jpg	 r	 1.652	 GoodTrial	 4.3	 bl
17	 1	 0	 x	 LineStimuli//4.3/stimNo149r0c0v4.3.jpg	 r	 1.520	 GoodTrial	 4.3	 bl
18	 1	 0	 x	 LineStimuli//4.3/stimNo139r0c0v4.3.jpg	 r	 1.612	 GoodTrial	 4.3	 bl
19	 1	 1	 left	 LineStimuli//4.3/stimNo86r7c3v4.3.jpg	 l	 1.634	 GoodTrial	 4.3	 bl
20	 1	 1	 right	 LineStimuli//4.3/stimNo109r15c15v4.3.jpg	 l	 1.468	 GoodTrial	 4.3	 bl
21	 1	 0	 x	 LineStimuli//4.3/stimNo127r0c0v4.3.jpg	 r	 1.512	 GoodTrial	 4.3	 bl
22	 1	 0	 x	 LineStimuli//4.3/stimNo158r0c0v4.3.jpg	 r	 1.552	 GoodTrial	 4.3	 bl
23	 1	 1	 right	 LineStimuli//4.3/stimNo99r14c18v4.3.jpg	 l	 1.490	 GoodTrial	 4.3	 bl
24	 1	 1	 left	 LineStimuli//4.3/stimNo100r8c3v4.3.jpg	 l	 1.488	 GoodTrial	 4.3	 bl
25	 1	 0	 x	 LineStimuli//4.3/stimNo154r0c0v4.3.jpg	 r	 1.528	 GoodTrial	 4.3	 bl
26	 1	 0	 x	 LineStimuli//4.3/stimNo134r0c0v4.3.jpg	 r	 1.537	 GoodTrial	 4.3	 bl
27	 1	 0	 x	 LineStimuli//4.3/stimNo151r0c0v4.3.jpg	 r	 1.656	 GoodTrial	 4.3	 bl
28	 1	 1	 left	 LineStimuli//4.3/stimNo101r5c5v4.3.jpg	 l	 1.432	 GoodTrial	 4.3	 bl
29	 1	 1	 left	 LineStimuli//4.3/stimNo107r2c8v4.3.jpg	 l	 1.569	 GoodTrial	 4.3	 bl
30	 1	 0	 x	 LineStimuli//4.3/stimNo135r0c0v4.3.jpg	 r	 1.572	 GoodTrial	 4.3	 bl
31	 1	 1	 right	 LineStimuli//4.3/stimNo102r10c19v4.3.jpg	 l	 1.504	 GoodTrial	 4.3	 bl
32	 1	 1	 right	 LineStimuli//4.3/stimNo97r6c21v4.3.jpg	 l	 1.831	 GoodTrial	 4.3	 bl
33	 1	 0	 x	 LineStimuli//4.3/stimNo129r0c0v4.3.jpg	 r	 1.614	 GoodTrial	 4.3	 bl
34	 1	 1	 right	 LineStimuli//4.3/stimNo119r12c17v4.3.jpg	 l	 1.874	 GoodTrial	 4.3	 bl
35	 1	 1	 left	 LineStimuli//4.3/stimNo111r10c9v4.3.jpg	 l	 1.701	 GoodTrial	 4.3	 bl
36	 1	 0	 x	 LineStimuli//4.3/stimNo138r0c0v4.3.jpg	 r	 1.501	 GoodTrial	 4.3	 bl
37	 1	 0	 x	 LineStimuli//4.3/stimNo146r0c0v4.3.jpg	 r	 1.587	 GoodTrial	 4.3	 bl
38	 1	 1	 right	 LineStimuli//4.3/stimNo81r10c14v4.3.jpg	 l	 1.557	 GoodTrial	 4.3	 bl
39	 1	 0	 x	 LineStimuli//4.3/stimNo124r0c0v4.3.jpg	 r	 1.535	 GoodTrial	 4.3	 bl
40	 1	 1	 left	 LineStimuli//4.3/stimNo108r5c8v4.3.jpg	 l	 1.513	 GoodTrial	 4.3	 bl
41	 1	 1	 right	 LineStimuli//4.3/stimNo89r3c17v4.3.jpg	 l	 1.552	 GoodTrial	 4.3	 bl
42	 1	 1	 right	 LineStimuli//4.3/stimNo96r4c19v4.3.jpg	 l	 1.457	 GoodTrial	 4.3	 bl
43	 1	 0	 x	 LineStimuli//4.3/stimNo156r0c0v4.3.jpg	 r	 1.505	 GoodTrial	 4.3	 bl
44	 1	 0	 x	 LineStimuli//4.3/stimNo130r0c0v4.3.jpg	 r	 1.488	 GoodTrial	 4.3	 bl
45	 1	 0	 x	 LineStimuli//4.3/stimNo122r0c0v4.3.jpg	 r	 1.491	 GoodTrial	 4.3	 bl
46	 1	 0	 x	 LineStimuli//4.3/stimNo123r0c0v4.3.jpg	 r	 1.539	 GoodTrial	 4.3	 bl
47	 1	 1	 right	 LineStimuli//4.3/stimNo115r10c18v4.3.jpg	 l	 1.569	 GoodTrial	 4.3	 bl
48	 1	 0	 x	 LineStimuli//4.3/stimNo142r0c0v4.3.jpg	 r	 1.473	 GoodTrial	 4.3	 bl
