Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//2.3/stimNo118r4c17v2.3.jpg	 l	 2.472	 GoodTrial	 2.3	 bl
2	 1	 0	 x	 LineStimuli//2.3/stimNo122r0c0v2.3.jpg	 r	 4.049	 GoodTrial	 2.3	 bl
3	 1	 1	 left	 LineStimuli//2.3/stimNo88r15c2v2.3.jpg	 l	 1.694	 GoodTrial	 2.3	 bl
4	 1	 1	 left	 LineStimuli//2.3/stimNo83r14c4v2.3.jpg	 l	 1.935	 GoodTrial	 2.3	 bl
5	 1	 1	 left	 LineStimuli//2.3/stimNo96r3c3v2.3.jpg	 r	 2.020	 GoodTrial	 2.3	 bl
6	 1	 1	 left	 LineStimuli//2.3/stimNo115r7c3v2.3.jpg	 l	 1.942	 GoodTrial	 2.3	 bl
7	 1	 1	 right	 LineStimuli//2.3/stimNo90r14c21v2.3.jpg	 l	 1.837	 GoodTrial	 2.3	 bl
8	 1	 1	 left	 LineStimuli//2.3/stimNo86r8c9v2.3.jpg	 l	 1.480	 GoodTrial	 2.3	 bl
9	 1	 1	 right	 LineStimuli//2.3/stimNo93r4c16v2.3.jpg	 l	 1.470	 GoodTrial	 2.3	 bl
10	 1	 0	 x	 LineStimuli//2.3/stimNo145r0c0v2.3.jpg	 r	 2.798	 GoodTrial	 2.3	 bl
11	 1	 1	 right	 LineStimuli//2.3/stimNo98r12c21v2.3.jpg	 l	 1.589	 GoodTrial	 2.3	 bl
12	 1	 1	 left	 LineStimuli//2.3/stimNo94r8c9v2.3.jpg	 l	 1.606	 GoodTrial	 2.3	 bl
13	 1	 1	 right	 LineStimuli//2.3/stimNo99r2c13v2.3.jpg	 l	 1.751	 GoodTrial	 2.3	 bl
14	 1	 1	 left	 LineStimuli//2.3/stimNo97r3c3v2.3.jpg	 l	 1.464	 GoodTrial	 2.3	 bl
15	 1	 0	 x	 LineStimuli//2.3/stimNo131r0c0v2.3.jpg	 l	 1.412	 GoodTrial	 2.3	 bl
16	 1	 0	 x	 LineStimuli//2.3/stimNo128r0c0v2.3.jpg	 l	 3.698	 GoodTrial	 2.3	 bl
17	 1	 1	 right	 LineStimuli//2.3/stimNo103r11c21v2.3.jpg	 l	 5.753	 GoodTrial	 2.3	 bl
18	 1	 0	 x	 LineStimuli//2.3/stimNo133r0c0v2.3.jpg	 r	 3.410	 GoodTrial	 2.3	 bl
19	 1	 1	 right	 LineStimuli//2.3/stimNo107r11c15v2.3.jpg	 l	 10.392	 GoodTrial	 2.3	 bl
20	 1	 0	 x	 LineStimuli//2.3/stimNo148r0c0v2.3.jpg	 r	 2.198	 GoodTrial	 2.3	 bl
21	 1	 0	 x	 LineStimuli//2.3/stimNo138r0c0v2.3.jpg	 r	 2.856	 GoodTrial	 2.3	 bl
22	 1	 1	 right	 LineStimuli//2.3/stimNo91r11c20v2.3.jpg	 l	 1.572	 GoodTrial	 2.3	 bl
23	 1	 1	 left	 LineStimuli//2.3/stimNo82r12c4v2.3.jpg	 l	 1.596	 GoodTrial	 2.3	 bl
24	 1	 0	 x	 LineStimuli//2.3/stimNo127r0c0v2.3.jpg	 r	 2.342	 GoodTrial	 2.3	 bl
25	 1	 0	 x	 LineStimuli//2.3/stimNo154r0c0v2.3.jpg	 r	 2.128	 GoodTrial	 2.3	 bl
26	 1	 0	 x	 LineStimuli//2.3/stimNo139r0c0v2.3.jpg	 r	 1.893	 GoodTrial	 2.3	 bl
27	 1	 1	 right	 LineStimuli//2.3/stimNo102r6c18v2.3.jpg	 l	 1.496	 GoodTrial	 2.3	 bl
28	 1	 0	 x	 LineStimuli//2.3/stimNo124r0c0v2.3.jpg	 r	 1.760	 GoodTrial	 2.3	 bl
29	 1	 0	 x	 LineStimuli//2.3/stimNo150r0c0v2.3.jpg	 r	 2.075	 GoodTrial	 2.3	 bl
30	 1	 0	 x	 LineStimuli//2.3/stimNo155r0c0v2.3.jpg	 r	 2.004	 GoodTrial	 2.3	 bl
31	 1	 0	 x	 LineStimuli//2.3/stimNo156r0c0v2.3.jpg	 r	 1.962	 GoodTrial	 2.3	 bl
32	 1	 1	 right	 LineStimuli//2.3/stimNo110r15c19v2.3.jpg	 l	 1.568	 GoodTrial	 2.3	 bl
33	 1	 1	 left	 LineStimuli//2.3/stimNo114r7c8v2.3.jpg	 l	 1.647	 GoodTrial	 2.3	 bl
34	 1	 1	 right	 LineStimuli//2.3/stimNo111r11c21v2.3.jpg	 l	 2.656	 GoodTrial	 2.3	 bl
35	 1	 0	 x	 LineStimuli//2.3/stimNo126r0c0v2.3.jpg	 r	 4.013	 GoodTrial	 2.3	 bl
36	 1	 1	 right	 LineStimuli//2.3/stimNo109r2c17v2.3.jpg	 l	 1.769	 GoodTrial	 2.3	 bl
37	 1	 1	 left	 LineStimuli//2.3/stimNo106r9c9v2.3.jpg	 l	 2.203	 GoodTrial	 2.3	 bl
38	 1	 0	 x	 LineStimuli//2.3/stimNo159r0c0v2.3.jpg	 r	 2.194	 GoodTrial	 2.3	 bl
39	 1	 0	 x	 LineStimuli//2.3/stimNo147r0c0v2.3.jpg	 r	 1.759	 GoodTrial	 2.3	 bl
40	 1	 0	 x	 LineStimuli//2.3/stimNo157r0c0v2.3.jpg	 r	 1.872	 GoodTrial	 2.3	 bl
41	 1	 0	 x	 LineStimuli//2.3/stimNo141r0c0v2.3.jpg	 r	 1.673	 GoodTrial	 2.3	 bl
42	 1	 1	 right	 LineStimuli//2.3/stimNo101r8c14v2.3.jpg	 l	 1.605	 GoodTrial	 2.3	 bl
43	 1	 1	 left	 LineStimuli//2.3/stimNo117r11c8v2.3.jpg	 l	 1.683	 GoodTrial	 2.3	 bl
44	 1	 1	 right	 LineStimuli//2.3/stimNo92r10c17v2.3.jpg	 l	 1.439	 GoodTrial	 2.3	 bl
45	 1	 1	 left	 LineStimuli//2.3/stimNo119r3c2v2.3.jpg	 l	 1.623	 GoodTrial	 2.3	 bl
46	 1	 0	 x	 LineStimuli//2.3/stimNo130r0c0v2.3.jpg	 l	 3.854	 GoodTrial	 2.3	 bl
47	 1	 0	 x	 LineStimuli//2.3/stimNo152r0c0v2.3.jpg	 r	 2.020	 GoodTrial	 2.3	 bl
48	 1	 0	 x	 LineStimuli//2.3/stimNo123r0c0v2.3.jpg	 r	 4.531	 GoodTrial	 2.3	 bl
49	 1	 0	 x	 LineStimuli//2.3/stimNo136r0c0v2.3.jpg	 r	 2.716	 GoodTrial	 2.3	 bl
50	 1	 1	 left	 LineStimuli//2.3/stimNo112r3c2v2.3.jpg	 l	 1.690	 GoodTrial	 2.3	 bl
1	 2	 1	 left	 LineStimuli//1.5/stimNo120r14c2v1.5.jpg	 l	 1.675	 GoodTrial	 1.5	 bl
2	 2	 1	 right	 LineStimuli//1.5/stimNo93r14c18v1.5.jpg	 l	 1.609	 GoodTrial	 1.5	 bl
3	 2	 1	 left	 LineStimuli//1.5/stimNo114r4c4v1.5.jpg	 l	 1.484	 GoodTrial	 1.5	 bl
4	 2	 0	 x	 LineStimuli//1.5/stimNo148r0c0v1.5.jpg	 r	 3.084	 GoodTrial	 1.5	 bl
5	 2	 1	 right	 LineStimuli//1.5/stimNo115r14c18v1.5.jpg	 l	 1.845	 GoodTrial	 1.5	 bl
6	 2	 1	 right	 LineStimuli//1.5/stimNo92r6c18v1.5.jpg	 l	 2.913	 GoodTrial	 1.5	 bl
7	 2	 0	 x	 LineStimuli//1.5/stimNo137r0c0v1.5.jpg	 r	 3.227	 GoodTrial	 1.5	 bl
8	 2	 1	 right	 LineStimuli//1.5/stimNo108r13c15v1.5.jpg	 l	 1.922	 GoodTrial	 1.5	 bl
9	 2	 1	 right	 LineStimuli//1.5/stimNo95r6c14v1.5.jpg	 l	 2.447	 GoodTrial	 1.5	 bl
10	 2	 0	 x	 LineStimuli//1.5/stimNo128r0c0v1.5.jpg	 r	 5.363	 GoodTrial	 1.5	 bl
11	 2	 1	 left	 LineStimuli//1.5/stimNo110r7c3v1.5.jpg	 l	 1.520	 GoodTrial	 1.5	 bl
12	 2	 1	 right	 LineStimuli//1.5/stimNo119r6c19v1.5.jpg	 l	 2.558	 GoodTrial	 1.5	 bl
13	 2	 1	 right	 LineStimuli//1.5/stimNo103r13c17v1.5.jpg	 r	 3.261	 GoodTrial	 1.5	 bl
14	 2	 0	 x	 LineStimuli//1.5/stimNo125r0c0v1.5.jpg	 l	 1.657	 GoodTrial	 1.5	 bl
15	 2	 1	 left	 LineStimuli//1.5/stimNo83r12c7v1.5.jpg	 x	 0.400	 EARLY_RESPONSE	 1.5	 bl
16	 2	 0	 x	 LineStimuli//1.5/stimNo155r0c0v1.5.jpg	 r	 2.774	 GoodTrial	 1.5	 bl
17	 2	 0	 x	 LineStimuli//1.5/stimNo144r0c0v1.5.jpg	 r	 2.630	 GoodTrial	 1.5	 bl
18	 2	 0	 x	 LineStimuli//1.5/stimNo139r0c0v1.5.jpg	 r	 1.882	 GoodTrial	 1.5	 bl
19	 2	 1	 right	 LineStimuli//1.5/stimNo90r3c15v1.5.jpg	 l	 1.324	 GoodTrial	 1.5	 bl
20	 2	 1	 right	 LineStimuli//1.5/stimNo81r6c17v1.5.jpg	 l	 10.168	 GoodTrial	 1.5	 bl
21	 2	 1	 right	 LineStimuli//1.5/stimNo101r5c20v1.5.jpg	 l	 2.972	 GoodTrial	 1.5	 bl
22	 2	 1	 right	 LineStimuli//1.5/stimNo111r7c17v1.5.jpg	 l	 3.248	 GoodTrial	 1.5	 bl
23	 2	 1	 left	 LineStimuli//1.5/stimNo94r10c6v1.5.jpg	 r	 9.906	 GoodTrial	 1.5	 bl
