Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//3.3/stimNo115r3c4v3.3.jpg	 l	 5.021	 GoodTrial	 3.3	 bl
2	 1	 0	 x	 LineStimuli//3.3/stimNo133r0c0v3.3.jpg	 r	 8.124	 GoodTrial	 3.3	 bl
3	 1	 1	 left	 LineStimuli//3.3/stimNo81r15c8v3.3.jpg	 l	 9.295	 GoodTrial	 3.3	 bl
4	 1	 0	 x	 LineStimuli//3.3/stimNo122r0c0v3.3.jpg	 r	 10.934	 GoodTrial	 3.3	 bl
5	 1	 0	 x	 LineStimuli//3.3/stimNo124r0c0v3.3.jpg	 r	 11.765	 GoodTrial	 3.3	 bl
6	 1	 1	 right	 LineStimuli//3.3/stimNo112r5c15v3.3.jpg	 l	 3.055	 GoodTrial	 3.3	 bl
7	 1	 0	 x	 LineStimuli//3.3/stimNo134r0c0v3.3.jpg	 r	 9.420	 GoodTrial	 3.3	 bl
8	 1	 1	 left	 LineStimuli//3.3/stimNo109r15c7v3.3.jpg	 l	 4.499	 GoodTrial	 3.3	 bl
9	 1	 0	 x	 LineStimuli//3.3/stimNo131r0c0v3.3.jpg	 r	 8.192	 GoodTrial	 3.3	 bl
10	 1	 1	 left	 LineStimuli//3.3/stimNo93r3c5v3.3.jpg	 l	 2.329	 GoodTrial	 3.3	 bl
11	 1	 1	 left	 LineStimuli//3.3/stimNo92r10c7v3.3.jpg	 l	 2.523	 GoodTrial	 3.3	 bl
12	 1	 0	 x	 LineStimuli//3.3/stimNo138r0c0v3.3.jpg	 r	 10.141	 GoodTrial	 3.3	 bl
13	 1	 0	 x	 LineStimuli//3.3/stimNo154r0c0v3.3.jpg	 r	 9.652	 GoodTrial	 3.3	 bl
14	 1	 1	 left	 LineStimuli//3.3/stimNo104r4c4v3.3.jpg	 l	 1.989	 GoodTrial	 3.3	 bl
15	 1	 1	 left	 LineStimuli//3.3/stimNo110r4c3v3.3.jpg	 l	 1.763	 GoodTrial	 3.3	 bl
16	 1	 0	 x	 LineStimuli//3.3/stimNo139r0c0v3.3.jpg	 r	 5.741	 GoodTrial	 3.3	 bl
17	 1	 1	 left	 LineStimuli//3.3/stimNo106r9c9v3.3.jpg	 l	 2.739	 GoodTrial	 3.3	 bl
18	 1	 0	 x	 LineStimuli//3.3/stimNo145r0c0v3.3.jpg	 r	 6.729	 GoodTrial	 3.3	 bl
19	 1	 0	 x	 LineStimuli//3.3/stimNo150r0c0v3.3.jpg	 r	 8.295	 GoodTrial	 3.3	 bl
20	 1	 0	 x	 LineStimuli//3.3/stimNo155r0c0v3.3.jpg	 r	 8.235	 GoodTrial	 3.3	 bl
21	 1	 1	 left	 LineStimuli//3.3/stimNo83r8c3v3.3.jpg	 l	 6.457	 GoodTrial	 3.3	 bl
