Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//3.8/stimNo82r9c21v3.8.jpg	 l	 2.452	 GoodTrial	 3.8	 bl
2	 1	 1	 left	 LineStimuli//3.8/stimNo118r4c8v3.8.jpg	 l	 1.682	 GoodTrial	 3.8	 bl
3	 1	 1	 right	 LineStimuli//3.8/stimNo117r6c17v3.8.jpg	 l	 2.045	 GoodTrial	 3.8	 bl
4	 1	 1	 right	 LineStimuli//3.8/stimNo112r12c16v3.8.jpg	 l	 2.747	 GoodTrial	 3.8	 bl
5	 1	 0	 x	 LineStimuli//3.8/stimNo130r0c0v3.8.jpg	 r	 5.321	 GoodTrial	 3.8	 bl
6	 1	 1	 right	 LineStimuli//3.8/stimNo85r3c13v3.8.jpg	 l	 4.911	 GoodTrial	 3.8	 bl
7	 1	 0	 x	 LineStimuli//3.8/stimNo144r0c0v3.8.jpg	 r	 2.545	 GoodTrial	 3.8	 bl
8	 1	 1	 left	 LineStimuli//3.8/stimNo100r13c6v3.8.jpg	 l	 1.485	 GoodTrial	 3.8	 bl
9	 1	 0	 x	 LineStimuli//3.8/stimNo160r0c0v3.8.jpg	 l	 6.065	 GoodTrial	 3.8	 bl
10	 1	 0	 x	 LineStimuli//3.8/stimNo132r0c0v3.8.jpg	 l	 4.350	 GoodTrial	 3.8	 bl
11	 1	 1	 left	 LineStimuli//3.8/stimNo106r9c9v3.8.jpg	 l	 2.430	 GoodTrial	 3.8	 bl
12	 1	 0	 x	 LineStimuli//3.8/stimNo155r0c0v3.8.jpg	 r	 4.562	 GoodTrial	 3.8	 bl
13	 1	 1	 left	 LineStimuli//3.8/stimNo105r2c6v3.8.jpg	 l	 2.277	 GoodTrial	 3.8	 bl
14	 1	 0	 x	 LineStimuli//3.8/stimNo146r0c0v3.8.jpg	 r	 3.280	 GoodTrial	 3.8	 bl
15	 1	 0	 x	 LineStimuli//3.8/stimNo141r0c0v3.8.jpg	 r	 2.978	 GoodTrial	 3.8	 bl
16	 1	 1	 left	 LineStimuli//3.8/stimNo120r5c3v3.8.jpg	 l	 1.746	 GoodTrial	 3.8	 bl
17	 1	 1	 left	 LineStimuli//3.8/stimNo97r15c9v3.8.jpg	 l	 2.205	 GoodTrial	 3.8	 bl
18	 1	 1	 right	 LineStimuli//3.8/stimNo84r9c19v3.8.jpg	 l	 7.872	 GoodTrial	 3.8	 bl
19	 1	 1	 right	 LineStimuli//3.8/stimNo111r15c20v3.8.jpg	 l	 2.160	 GoodTrial	 3.8	 bl
20	 1	 0	 x	 LineStimuli//3.8/stimNo158r0c0v3.8.jpg	 r	 3.487	 GoodTrial	 3.8	 bl
21	 1	 1	 left	 LineStimuli//3.8/stimNo110r7c9v3.8.jpg	 l	 5.328	 GoodTrial	 3.8	 bl
22	 1	 0	 x	 LineStimuli//3.8/stimNo133r0c0v3.8.jpg	 r	 2.507	 GoodTrial	 3.8	 bl
23	 1	 0	 x	 LineStimuli//3.8/stimNo151r0c0v3.8.jpg	 r	 2.688	 GoodTrial	 3.8	 bl
24	 1	 1	 left	 LineStimuli//3.8/stimNo116r7c3v3.8.jpg	 l	 3.240	 GoodTrial	 3.8	 bl
25	 1	 1	 right	 LineStimuli//3.8/stimNo88r10c17v3.8.jpg	 l	 2.231	 GoodTrial	 3.8	 bl
26	 1	 0	 x	 LineStimuli//3.8/stimNo145r0c0v3.8.jpg	 r	 2.080	 GoodTrial	 3.8	 bl
27	 1	 1	 right	 LineStimuli//3.8/stimNo114r10c14v3.8.jpg	 l	 1.933	 GoodTrial	 3.8	 bl
28	 1	 1	 right	 LineStimuli//3.8/stimNo96r2c13v3.8.jpg	 l	 1.805	 GoodTrial	 3.8	 bl
29	 1	 1	 right	 LineStimuli//3.8/stimNo94r6c17v3.8.jpg	 l	 1.728	 GoodTrial	 3.8	 bl
30	 1	 1	 left	 LineStimuli//3.8/stimNo109r11c8v3.8.jpg	 l	 1.664	 GoodTrial	 3.8	 bl
31	 1	 0	 x	 LineStimuli//3.8/stimNo142r0c0v3.8.jpg	 r	 2.236	 GoodTrial	 3.8	 bl
32	 1	 0	 x	 LineStimuli//3.8/stimNo121r0c0v3.8.jpg	 r	 2.237	 GoodTrial	 3.8	 bl
33	 1	 0	 x	 LineStimuli//3.8/stimNo148r0c0v3.8.jpg	 r	 2.540	 GoodTrial	 3.8	 bl
34	 1	 0	 x	 LineStimuli//3.8/stimNo129r0c0v3.8.jpg	 r	 1.800	 GoodTrial	 3.8	 bl
35	 1	 0	 x	 LineStimuli//3.8/stimNo138r0c0v3.8.jpg	 r	 1.750	 GoodTrial	 3.8	 bl
36	 1	 0	 x	 LineStimuli//3.8/stimNo157r0c0v3.8.jpg	 r	 3.388	 GoodTrial	 3.8	 bl
37	 1	 1	 left	 LineStimuli//3.8/stimNo83r9c9v3.8.jpg	 l	 2.325	 GoodTrial	 3.8	 bl
38	 1	 0	 x	 LineStimuli//3.8/stimNo124r0c0v3.8.jpg	 r	 1.877	 GoodTrial	 3.8	 bl
39	 1	 0	 x	 LineStimuli//3.8/stimNo159r0c0v3.8.jpg	 r	 1.978	 GoodTrial	 3.8	 bl
40	 1	 0	 x	 LineStimuli//3.8/stimNo147r0c0v3.8.jpg	 r	 3.077	 GoodTrial	 3.8	 bl
41	 1	 1	 right	 LineStimuli//3.8/stimNo81r3c21v3.8.jpg	 l	 1.924	 GoodTrial	 3.8	 bl
42	 1	 0	 x	 LineStimuli//3.8/stimNo137r0c0v3.8.jpg	 r	 2.373	 GoodTrial	 3.8	 bl
43	 1	 0	 x	 LineStimuli//3.8/stimNo125r0c0v3.8.jpg	 r	 2.428	 GoodTrial	 3.8	 bl
44	 1	 0	 x	 LineStimuli//3.8/stimNo134r0c0v3.8.jpg	 r	 3.383	 GoodTrial	 3.8	 bl
