Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 0	 x	 LineStimuli//2.3/stimNo132r0c0v2.3.jpg	 r	 56.156	 GoodTrial	 2.3	 bl
2	 1	 1	 right	 LineStimuli//2.3/stimNo101r8c14v2.3.jpg	 l	 39.702	 GoodTrial	 2.3	 bl
3	 1	 1	 right	 LineStimuli//2.3/stimNo90r14c21v2.3.jpg	 l	 29.236	 GoodTrial	 2.3	 bl
4	 1	 0	 x	 LineStimuli//2.3/stimNo149r0c0v2.3.jpg	 x	 0.000	 GoodTrial	 2.3	 bl
5	 1	 0	 x	 LineStimuli//2.3/stimNo145r0c0v2.3.jpg	 r	 37.932	 GoodTrial	 2.3	 bl
6	 1	 0	 x	 LineStimuli//2.3/stimNo150r0c0v2.3.jpg	 r	 41.631	 GoodTrial	 2.3	 bl
7	 1	 0	 x	 LineStimuli//2.3/stimNo137r0c0v2.3.jpg	 r	 35.139	 GoodTrial	 2.3	 bl
8	 1	 1	 left	 LineStimuli//2.3/stimNo88r15c2v2.3.jpg	 l	 5.382	 GoodTrial	 2.3	 bl
9	 1	 0	 x	 LineStimuli//2.3/stimNo122r0c0v2.3.jpg	 r	 36.281	 GoodTrial	 2.3	 bl
10	 1	 1	 right	 LineStimuli//2.3/stimNo103r11c21v2.3.jpg	 r	 36.353	 GoodTrial	 2.3	 bl
11	 1	 1	 left	 LineStimuli//2.3/stimNo83r14c4v2.3.jpg	 l	 10.093	 GoodTrial	 2.3	 bl
12	 1	 0	 x	 LineStimuli//2.3/stimNo129r0c0v2.3.jpg	 r	 36.386	 GoodTrial	 2.3	 bl
13	 1	 0	 x	 LineStimuli//2.3/stimNo134r0c0v2.3.jpg	 r	 34.651	 GoodTrial	 2.3	 bl
14	 1	 1	 left	 LineStimuli//2.3/stimNo100r8c6v2.3.jpg	 l	 16.126	 GoodTrial	 2.3	 bl
15	 1	 1	 left	 LineStimuli//2.3/stimNo112r3c2v2.3.jpg	 l	 3.786	 GoodTrial	 2.3	 bl
16	 1	 1	 right	 LineStimuli//2.3/stimNo93r4c16v2.3.jpg	 r	 25.805	 GoodTrial	 2.3	 bl
17	 1	 1	 right	 LineStimuli//2.3/stimNo87r13c19v2.3.jpg	 l	 34.883	 GoodTrial	 2.3	 bl
18	 1	 1	 right	 LineStimuli//2.3/stimNo109r2c17v2.3.jpg	 r	 36.807	 GoodTrial	 2.3	 bl
19	 1	 0	 x	 LineStimuli//2.3/stimNo136r0c0v2.3.jpg	 r	 40.966	 GoodTrial	 2.3	 bl
