Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 0	 x	 LineStimuli//3.3/stimNo151r0c0v3.3.jpg	 l	 22.184	 GoodTrial	 3.3	 bl
2	 1	 0	 x	 LineStimuli//3.3/stimNo158r0c0v3.3.jpg	 r	 7.850	 GoodTrial	 3.3	 bl
3	 1	 0	 x	 LineStimuli//3.3/stimNo141r0c0v3.3.jpg	 r	 4.979	 GoodTrial	 3.3	 bl
4	 1	 1	 left	 LineStimuli//3.3/stimNo93r3c5v3.3.jpg	 r	 3.040	 GoodTrial	 3.3	 bl
5	 1	 1	 right	 LineStimuli//3.3/stimNo101r7c16v3.3.jpg	 l	 2.717	 GoodTrial	 3.3	 bl
6	 1	 0	 x	 LineStimuli//3.3/stimNo142r0c0v3.3.jpg	 r	 3.945	 GoodTrial	 3.3	 bl
7	 1	 0	 x	 LineStimuli//3.3/stimNo159r0c0v3.3.jpg	 r	 3.610	 GoodTrial	 3.3	 bl
8	 1	 0	 x	 LineStimuli//3.3/stimNo121r0c0v3.3.jpg	 r	 3.659	 GoodTrial	 3.3	 bl
9	 1	 0	 x	 LineStimuli//3.3/stimNo160r0c0v3.3.jpg	 r	 2.778	 GoodTrial	 3.3	 bl
10	 1	 0	 x	 LineStimuli//3.3/stimNo130r0c0v3.3.jpg	 r	 3.113	 GoodTrial	 3.3	 bl
11	 1	 1	 left	 LineStimuli//3.3/stimNo83r8c3v3.3.jpg	 r	 3.159	 GoodTrial	 3.3	 bl
12	 1	 1	 right	 LineStimuli//3.3/stimNo91r12c16v3.3.jpg	 l	 2.180	 GoodTrial	 3.3	 bl
13	 1	 1	 right	 LineStimuli//3.3/stimNo96r8c18v3.3.jpg	 l	 1.778	 GoodTrial	 3.3	 bl
14	 1	 1	 left	 LineStimuli//3.3/stimNo108r13c2v3.3.jpg	 l	 2.076	 GoodTrial	 3.3	 bl
15	 1	 1	 left	 LineStimuli//3.3/stimNo119r15c7v3.3.jpg	 l	 1.827	 GoodTrial	 3.3	 bl
16	 1	 1	 right	 LineStimuli//3.3/stimNo98r4c21v3.3.jpg	 l	 1.755	 GoodTrial	 3.3	 bl
17	 1	 0	 x	 LineStimuli//3.3/stimNo128r0c0v3.3.jpg	 r	 3.296	 GoodTrial	 3.3	 bl
18	 1	 1	 left	 LineStimuli//3.3/stimNo92r10c7v3.3.jpg	 l	 1.886	 GoodTrial	 3.3	 bl
19	 1	 0	 x	 LineStimuli//3.3/stimNo143r0c0v3.3.jpg	 r	 3.503	 GoodTrial	 3.3	 bl
20	 1	 0	 x	 LineStimuli//3.3/stimNo135r0c0v3.3.jpg	 r	 5.446	 GoodTrial	 3.3	 bl
21	 1	 1	 left	 LineStimuli//3.3/stimNo86r5c7v3.3.jpg	 l	 1.941	 GoodTrial	 3.3	 bl
22	 1	 1	 right	 LineStimuli//3.3/stimNo88r9c14v3.3.jpg	 l	 1.875	 GoodTrial	 3.3	 bl
23	 1	 1	 right	 LineStimuli//3.3/stimNo116r10c14v3.3.jpg	 l	 1.939	 GoodTrial	 3.3	 bl
24	 1	 1	 left	 LineStimuli//3.3/stimNo85r6c4v3.3.jpg	 l	 2.031	 GoodTrial	 3.3	 bl
25	 1	 1	 left	 LineStimuli//3.3/stimNo106r9c9v3.3.jpg	 l	 1.713	 GoodTrial	 3.3	 bl
26	 1	 0	 x	 LineStimuli//3.3/stimNo127r0c0v3.3.jpg	 r	 3.200	 GoodTrial	 3.3	 bl
27	 1	 1	 right	 LineStimuli//3.3/stimNo87r15c13v3.3.jpg	 l	 2.641	 GoodTrial	 3.3	 bl
28	 1	 0	 x	 LineStimuli//3.3/stimNo123r0c0v3.3.jpg	 r	 2.595	 GoodTrial	 3.3	 bl
29	 1	 0	 x	 LineStimuli//3.3/stimNo153r0c0v3.3.jpg	 r	 2.355	 GoodTrial	 3.3	 bl
30	 1	 1	 right	 LineStimuli//3.3/stimNo82r11c20v3.3.jpg	 l	 1.809	 GoodTrial	 3.3	 bl
31	 1	 0	 x	 LineStimuli//3.3/stimNo149r0c0v3.3.jpg	 r	 2.528	 GoodTrial	 3.3	 bl
32	 1	 0	 x	 LineStimuli//3.3/stimNo156r0c0v3.3.jpg	 r	 2.185	 GoodTrial	 3.3	 bl
33	 1	 1	 left	 LineStimuli//3.3/stimNo115r3c4v3.3.jpg	 r	 2.092	 GoodTrial	 3.3	 bl
34	 1	 1	 right	 LineStimuli//3.3/stimNo118r3c16v3.3.jpg	 l	 1.998	 GoodTrial	 3.3	 bl
35	 1	 1	 right	 LineStimuli//3.3/stimNo113r13c15v3.3.jpg	 l	 1.935	 GoodTrial	 3.3	 bl
36	 1	 0	 x	 LineStimuli//3.3/stimNo134r0c0v3.3.jpg	 r	 2.832	 GoodTrial	 3.3	 bl
37	 1	 1	 right	 LineStimuli//3.3/stimNo97r6c13v3.3.jpg	 l	 2.065	 GoodTrial	 3.3	 bl
38	 1	 1	 right	 LineStimuli//3.3/stimNo89r5c21v3.3.jpg	 l	 1.809	 GoodTrial	 3.3	 bl
39	 1	 0	 x	 LineStimuli//3.3/stimNo136r0c0v3.3.jpg	 r	 2.642	 GoodTrial	 3.3	 bl
40	 1	 1	 right	 LineStimuli//3.3/stimNo84r6c16v3.3.jpg	 l	 1.621	 GoodTrial	 3.3	 bl
41	 1	 1	 left	 LineStimuli//3.3/stimNo81r15c8v3.3.jpg	 l	 2.043	 GoodTrial	 3.3	 bl
42	 1	 1	 right	 LineStimuli//3.3/stimNo114r11c21v3.3.jpg	 l	 2.038	 GoodTrial	 3.3	 bl
43	 1	 0	 x	 LineStimuli//3.3/stimNo126r0c0v3.3.jpg	 r	 3.237	 GoodTrial	 3.3	 bl
44	 1	 0	 x	 LineStimuli//3.3/stimNo137r0c0v3.3.jpg	 r	 2.648	 GoodTrial	 3.3	 bl
45	 1	 0	 x	 LineStimuli//3.3/stimNo131r0c0v3.3.jpg	 r	 2.320	 GoodTrial	 3.3	 bl
46	 1	 1	 right	 LineStimuli//3.3/stimNo120r8c14v3.3.jpg	 l	 1.895	 GoodTrial	 3.3	 bl
47	 1	 1	 left	 LineStimuli//3.3/stimNo111r15c7v3.3.jpg	 l	 1.862	 GoodTrial	 3.3	 bl
48	 1	 1	 right	 LineStimuli//3.3/stimNo112r5c15v3.3.jpg	 l	 1.638	 GoodTrial	 3.3	 bl
49	 1	 0	 x	 LineStimuli//3.3/stimNo155r0c0v3.3.jpg	 r	 2.187	 GoodTrial	 3.3	 bl
50	 1	 0	 x	 LineStimuli//3.3/stimNo144r0c0v3.3.jpg	 r	 2.463	 GoodTrial	 3.3	 bl
1	 2	 1	 right	 LineStimuli//2.3/stimNo84r15c14v2.3.jpg	 l	 1.825	 GoodTrial	 2.3	 bl
2	 2	 1	 right	 LineStimuli//2.3/stimNo105r14c14v2.3.jpg	 l	 1.764	 GoodTrial	 2.3	 bl
3	 2	 0	 x	 LineStimuli//2.3/stimNo155r0c0v2.3.jpg	 r	 2.594	 GoodTrial	 2.3	 bl
4	 2	 0	 x	 LineStimuli//2.3/stimNo142r0c0v2.3.jpg	 r	 1.975	 GoodTrial	 2.3	 bl
5	 2	 0	 x	 LineStimuli//2.3/stimNo121r0c0v2.3.jpg	 r	 2.264	 GoodTrial	 2.3	 bl
6	 2	 0	 x	 LineStimuli//2.3/stimNo139r0c0v2.3.jpg	 r	 1.736	 GoodTrial	 2.3	 bl
7	 2	 1	 right	 LineStimuli//2.3/stimNo92r10c17v2.3.jpg	 l	 1.724	 GoodTrial	 2.3	 bl
8	 2	 0	 x	 LineStimuli//2.3/stimNo140r0c0v2.3.jpg	 r	 1.946	 GoodTrial	 2.3	 bl
9	 2	 0	 x	 LineStimuli//2.3/stimNo123r0c0v2.3.jpg	 r	 1.835	 GoodTrial	 2.3	 bl
10	 2	 1	 left	 LineStimuli//2.3/stimNo88r15c2v2.3.jpg	 l	 2.216	 GoodTrial	 2.3	 bl
11	 2	 0	 x	 LineStimuli//2.3/stimNo150r0c0v2.3.jpg	 r	 2.220	 GoodTrial	 2.3	 bl
12	 2	 0	 x	 LineStimuli//2.3/stimNo145r0c0v2.3.jpg	 r	 2.638	 GoodTrial	 2.3	 bl
13	 2	 0	 x	 LineStimuli//2.3/stimNo153r0c0v2.3.jpg	 r	 3.093	 GoodTrial	 2.3	 bl
14	 2	 1	 right	 LineStimuli//2.3/stimNo99r2c13v2.3.jpg	 l	 1.777	 GoodTrial	 2.3	 bl
15	 2	 1	 left	 LineStimuli//2.3/stimNo119r3c2v2.3.jpg	 r	 2.826	 GoodTrial	 2.3	 bl
16	 2	 0	 x	 LineStimuli//2.3/stimNo144r0c0v2.3.jpg	 r	 3.045	 GoodTrial	 2.3	 bl
17	 2	 1	 left	 LineStimuli//2.3/stimNo117r11c8v2.3.jpg	 l	 1.894	 GoodTrial	 2.3	 bl
18	 2	 1	 left	 LineStimuli//2.3/stimNo114r7c8v2.3.jpg	 l	 1.700	 GoodTrial	 2.3	 bl
19	 2	 1	 right	 LineStimuli//2.3/stimNo118r4c17v2.3.jpg	 l	 1.730	 GoodTrial	 2.3	 bl
20	 2	 0	 x	 LineStimuli//2.3/stimNo132r0c0v2.3.jpg	 r	 2.941	 GoodTrial	 2.3	 bl
21	 2	 1	 left	 LineStimuli//2.3/stimNo86r8c9v2.3.jpg	 l	 1.722	 GoodTrial	 2.3	 bl
22	 2	 0	 x	 LineStimuli//2.3/stimNo129r0c0v2.3.jpg	 r	 3.094	 GoodTrial	 2.3	 bl
23	 2	 1	 left	 LineStimuli//2.3/stimNo106r9c9v2.3.jpg	 l	 1.672	 GoodTrial	 2.3	 bl
24	 2	 1	 right	 LineStimuli//2.3/stimNo107r11c15v2.3.jpg	 l	 1.695	 GoodTrial	 2.3	 bl
25	 2	 1	 left	 LineStimuli//2.3/stimNo112r3c2v2.3.jpg	 r	 4.162	 GoodTrial	 2.3	 bl
26	 2	 1	 right	 LineStimuli//2.3/stimNo120r4c17v2.3.jpg	 l	 1.647	 GoodTrial	 2.3	 bl
27	 2	 1	 left	 LineStimuli//2.3/stimNo104r2c4v2.3.jpg	 l	 3.664	 GoodTrial	 2.3	 bl
28	 2	 0	 x	 LineStimuli//2.3/stimNo154r0c0v2.3.jpg	 r	 4.674	 GoodTrial	 2.3	 bl
29	 2	 1	 left	 LineStimuli//2.3/stimNo94r8c9v2.3.jpg	 l	 1.714	 GoodTrial	 2.3	 bl
30	 2	 0	 x	 LineStimuli//2.3/stimNo147r0c0v2.3.jpg	 r	 4.748	 GoodTrial	 2.3	 bl
31	 2	 0	 x	 LineStimuli//2.3/stimNo149r0c0v2.3.jpg	 x	 1.010	 GoodTrial	 2.3	 bl
32	 2	 0	 x	 LineStimuli//2.3/stimNo151r0c0v2.3.jpg	 r	 5.389	 GoodTrial	 2.3	 bl
33	 2	 0	 x	 LineStimuli//2.3/stimNo160r0c0v2.3.jpg	 r	 4.098	 GoodTrial	 2.3	 bl
34	 2	 0	 x	 LineStimuli//2.3/stimNo122r0c0v2.3.jpg	 r	 3.108	 GoodTrial	 2.3	 bl
35	 2	 1	 right	 LineStimuli//2.3/stimNo111r11c21v2.3.jpg	 l	 2.153	 GoodTrial	 2.3	 bl
36	 2	 0	 x	 LineStimuli//2.3/stimNo138r0c0v2.3.jpg	 r	 3.136	 GoodTrial	 2.3	 bl
37	 2	 1	 left	 LineStimuli//2.3/stimNo108r15c6v2.3.jpg	 l	 2.167	 GoodTrial	 2.3	 bl
38	 2	 1	 left	 LineStimuli//2.3/stimNo81r4c3v2.3.jpg	 l	 2.298	 GoodTrial	 2.3	 bl
39	 2	 1	 right	 LineStimuli//2.3/stimNo90r14c21v2.3.jpg	 r	 3.289	 GoodTrial	 2.3	 bl
40	 2	 1	 right	 LineStimuli//2.3/stimNo101r8c14v2.3.jpg	 l	 1.835	 GoodTrial	 2.3	 bl
