Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//allStim/stimNo118r4c8v3.8.jpg	 l	 2.060	 GoodTrial	 allStim	 ra
2	 1	 0	 x	 LineStimuli//allStim/stimNo126r0c0v2.8.jpg	 r	 2.245	 GoodTrial	 allStim	 ra
3	 1	 0	 x	 LineStimuli//allStim/stimNo124r0c0v3.3.jpg	 r	 2.030	 GoodTrial	 allStim	 ra
4	 1	 1	 left	 LineStimuli//allStim/stimNo93r9c9v4.3.jpg	 l	 1.624	 GoodTrial	 allStim	 ra
5	 1	 1	 right	 LineStimuli//allStim/stimNo116r5c13v4.3.jpg	 l	 1.537	 GoodTrial	 allStim	 ra
6	 1	 0	 x	 LineStimuli//allStim/stimNo129r0c0v2.3.jpg	 r	 1.955	 GoodTrial	 allStim	 ra
7	 1	 0	 x	 LineStimuli//allStim/stimNo123r0c0v1.5.jpg	 r	 3.157	 GoodTrial	 allStim	 ra
8	 1	 1	 left	 LineStimuli//allStim/stimNo86r7c7v3.8.jpg	 l	 1.577	 GoodTrial	 allStim	 ra
9	 1	 0	 x	 LineStimuli//allStim/stimNo139r0c0v2.8.jpg	 r	 2.017	 GoodTrial	 allStim	 ra
10	 1	 1	 right	 LineStimuli//allStim/stimNo81r3c21v3.8.jpg	 l	 1.601	 GoodTrial	 allStim	 ra
11	 1	 0	 x	 LineStimuli//allStim/stimNo151r0c0v3.8.jpg	 r	 2.566	 GoodTrial	 allStim	 ra
12	 1	 1	 right	 LineStimuli//allStim/stimNo109r6c18v2.8.jpg	 l	 1.541	 GoodTrial	 allStim	 ra
13	 1	 1	 left	 LineStimuli//allStim/stimNo95r4c9v1.8.jpg	 r	 2.975	 GoodTrial	 allStim	 ra
14	 1	 1	 left	 LineStimuli//allStim/stimNo102r3c2v2.8.jpg	 l	 2.049	 GoodTrial	 allStim	 ra
15	 1	 0	 x	 LineStimuli//allStim/stimNo130r0c0v1.8.jpg	 r	 3.008	 GoodTrial	 allStim	 ra
16	 1	 1	 left	 LineStimuli//allStim/stimNo103r15c10v1.8.jpg	 r	 1.851	 GoodTrial	 allStim	 ra
17	 1	 1	 right	 LineStimuli//allStim/stimNo111r9c15v2.8.jpg	 l	 1.764	 GoodTrial	 allStim	 ra
18	 1	 1	 right	 LineStimuli//allStim/stimNo85r4c15v2.8.jpg	 l	 1.532	 GoodTrial	 allStim	 ra
19	 1	 0	 x	 LineStimuli//allStim/stimNo138r0c0v4.3.jpg	 r	 2.154	 GoodTrial	 allStim	 ra
20	 1	 1	 right	 LineStimuli//allStim/stimNo81r6c17v1.5.jpg	 l	 2.047	 GoodTrial	 allStim	 ra
21	 1	 1	 right	 LineStimuli//allStim/stimNo101r7c16v3.3.jpg	 l	 1.534	 GoodTrial	 allStim	 ra
22	 1	 0	 x	 LineStimuli//allStim/stimNo146r0c0v3.3.jpg	 r	 2.410	 GoodTrial	 allStim	 ra
23	 1	 1	 left	 LineStimuli//allStim/stimNo93r8c2v3.8.jpg	 l	 1.598	 GoodTrial	 allStim	 ra
24	 1	 0	 x	 LineStimuli//allStim/stimNo128r0c0v1.8.jpg	 r	 2.674	 GoodTrial	 allStim	 ra
25	 1	 0	 x	 LineStimuli//allStim/stimNo151r0c0v4.3.jpg	 r	 1.679	 GoodTrial	 allStim	 ra
26	 1	 0	 x	 LineStimuli//allStim/stimNo132r0c0v2.8.jpg	 r	 1.924	 GoodTrial	 allStim	 ra
27	 1	 1	 right	 LineStimuli//allStim/stimNo103r11c21v2.3.jpg	 l	 1.721	 GoodTrial	 allStim	 ra
28	 1	 1	 right	 LineStimuli//allStim/stimNo82r9c21v3.8.jpg	 l	 1.525	 GoodTrial	 allStim	 ra
29	 1	 0	 x	 LineStimuli//allStim/stimNo157r0c0v2.8.jpg	 r	 1.914	 GoodTrial	 allStim	 ra
30	 1	 1	 right	 LineStimuli//allStim/stimNo88r10c17v3.8.jpg	 l	 1.545	 GoodTrial	 allStim	 ra
31	 1	 0	 x	 LineStimuli//allStim/stimNo121r0c0v1.8.jpg	 r	 3.280	 GoodTrial	 allStim	 ra
32	 1	 0	 x	 LineStimuli//allStim/stimNo134r0c0v2.8.jpg	 r	 1.592	 GoodTrial	 allStim	 ra
33	 1	 0	 x	 LineStimuli//allStim/stimNo125r0c0v1.5.jpg	 r	 4.651	 GoodTrial	 allStim	 ra
34	 1	 0	 x	 LineStimuli//allStim/stimNo124r0c0v2.8.jpg	 r	 1.846	 GoodTrial	 allStim	 ra
35	 1	 1	 left	 LineStimuli//allStim/stimNo104r12c8v3.8.jpg	 l	 1.845	 GoodTrial	 allStim	 ra
36	 1	 0	 x	 LineStimuli//allStim/stimNo124r0c0v1.5.jpg	 r	 4.877	 GoodTrial	 allStim	 ra
37	 1	 0	 x	 LineStimuli//allStim/stimNo134r0c0v2.3.jpg	 r	 2.203	 GoodTrial	 allStim	 ra
38	 1	 1	 right	 LineStimuli//allStim/stimNo94r12c13v4.3.jpg	 l	 1.644	 GoodTrial	 allStim	 ra
39	 1	 0	 x	 LineStimuli//allStim/stimNo135r0c0v3.8.jpg	 r	 2.111	 GoodTrial	 allStim	 ra
40	 1	 0	 x	 LineStimuli//allStim/stimNo148r0c0v2.8.jpg	 r	 2.699	 GoodTrial	 allStim	 ra
41	 1	 0	 x	 LineStimuli//allStim/stimNo141r0c0v3.3.jpg	 r	 1.792	 GoodTrial	 allStim	 ra
42	 1	 0	 x	 LineStimuli//allStim/stimNo141r0c0v2.8.jpg	 r	 2.345	 GoodTrial	 allStim	 ra
43	 1	 1	 right	 LineStimuli//allStim/stimNo91r10c16v3.8.jpg	 l	 1.512	 GoodTrial	 allStim	 ra
44	 1	 0	 x	 LineStimuli//allStim/stimNo160r0c0v3.8.jpg	 r	 1.806	 GoodTrial	 allStim	 ra
45	 1	 0	 x	 LineStimuli//allStim/stimNo123r0c0v2.8.jpg	 r	 1.805	 GoodTrial	 allStim	 ra
46	 1	 1	 right	 LineStimuli//allStim/stimNo90r3c15v1.5.jpg	 r	 2.426	 GoodTrial	 allStim	 ra
47	 1	 1	 right	 LineStimuli//allStim/stimNo92r6c21v3.8.jpg	 l	 1.568	 GoodTrial	 allStim	 ra
48	 1	 0	 x	 LineStimuli//allStim/stimNo159r0c0v2.8.jpg	 r	 2.201	 GoodTrial	 allStim	 ra
49	 1	 0	 x	 LineStimuli//allStim/stimNo159r0c0v3.3.jpg	 r	 2.377	 GoodTrial	 allStim	 ra
50	 1	 0	 x	 LineStimuli//allStim/stimNo151r0c0v2.3.jpg	 r	 2.770	 GoodTrial	 allStim	 ra
1	 2	 1	 left	 LineStimuli//allStim/stimNo87r11c8v2.8.jpg	 l	 1.689	 GoodTrial	 allStim	 ra
2	 2	 1	 left	 LineStimuli//allStim/stimNo117r11c8v2.3.jpg	 l	 1.506	 GoodTrial	 allStim	 ra
3	 2	 0	 x	 LineStimuli//allStim/stimNo141r0c0v4.3.jpg	 r	 1.650	 GoodTrial	 allStim	 ra
4	 2	 0	 x	 LineStimuli//allStim/stimNo138r0c0v2.8.jpg	 r	 2.477	 GoodTrial	 allStim	 ra
5	 2	 1	 right	 LineStimuli//allStim/stimNo106r13c20v2.8.jpg	 l	 1.738	 GoodTrial	 allStim	 ra
6	 2	 1	 right	 LineStimuli//allStim/stimNo101r12c16v2.8.jpg	 l	 1.454	 GoodTrial	 allStim	 ra
7	 2	 0	 x	 LineStimuli//allStim/stimNo152r0c0v4.3.jpg	 r	 1.829	 GoodTrial	 allStim	 ra
8	 2	 0	 x	 LineStimuli//allStim/stimNo138r0c0v3.3.jpg	 r	 1.860	 GoodTrial	 allStim	 ra
9	 2	 1	 left	 LineStimuli//allStim/stimNo98r3c8v4.3.jpg	 l	 1.546	 GoodTrial	 allStim	 ra
10	 2	 1	 right	 LineStimuli//allStim/stimNo112r12c16v3.8.jpg	 l	 1.515	 GoodTrial	 allStim	 ra
11	 2	 1	 left	 LineStimuli//allStim/stimNo94r10c6v1.5.jpg	 l	 3.344	 GoodTrial	 allStim	 ra
12	 2	 1	 left	 LineStimuli//allStim/stimNo113r14c9v3.8.jpg	 l	 1.545	 GoodTrial	 allStim	 ra
13	 2	 0	 x	 LineStimuli//allStim/stimNo150r0c0v3.8.jpg	 r	 2.241	 GoodTrial	 allStim	 ra
14	 2	 1	 right	 LineStimuli//allStim/stimNo107r11c15v2.3.jpg	 l	 1.527	 GoodTrial	 allStim	 ra
15	 2	 0	 x	 LineStimuli//allStim/stimNo141r0c0v1.5.jpg	 r	 4.702	 GoodTrial	 allStim	 ra
16	 2	 0	 x	 LineStimuli//allStim/stimNo131r0c0v2.3.jpg	 r	 2.052	 GoodTrial	 allStim	 ra
17	 2	 0	 x	 LineStimuli//allStim/stimNo153r0c0v1.5.jpg	 r	 2.815	 GoodTrial	 allStim	 ra
18	 2	 1	 right	 LineStimuli//allStim/stimNo103r13c17v1.5.jpg	 r	 3.351	 GoodTrial	 allStim	 ra
19	 2	 0	 x	 LineStimuli//allStim/stimNo126r0c0v2.3.jpg	 r	 5.472	 GoodTrial	 allStim	 ra
20	 2	 1	 left	 LineStimuli//allStim/stimNo89r12c4v2.8.jpg	 l	 1.676	 GoodTrial	 allStim	 ra
21	 2	 0	 x	 LineStimuli//allStim/stimNo130r0c0v2.3.jpg	 r	 2.855	 GoodTrial	 allStim	 ra
22	 2	 1	 right	 LineStimuli//allStim/stimNo105r7c20v3.3.jpg	 l	 1.592	 GoodTrial	 allStim	 ra
23	 2	 1	 left	 LineStimuli//allStim/stimNo94r13c7v2.8.jpg	 l	 1.523	 GoodTrial	 allStim	 ra
24	 2	 0	 x	 LineStimuli//allStim/stimNo141r0c0v2.8.jpg	 r	 2.024	 GoodTrial	 allStim	 ra
25	 2	 0	 x	 LineStimuli//allStim/stimNo137r0c0v2.8.jpg	 r	 1.855	 GoodTrial	 allStim	 ra
26	 2	 0	 x	 LineStimuli//allStim/stimNo131r0c0v4.3.jpg	 r	 1.553	 GoodTrial	 allStim	 ra
27	 2	 0	 x	 LineStimuli//allStim/stimNo145r0c0v4.3.jpg	 r	 1.410	 GoodTrial	 allStim	 ra
28	 2	 1	 left	 LineStimuli//allStim/stimNo103r6c6v3.3.jpg	 l	 1.588	 GoodTrial	 allStim	 ra
29	 2	 0	 x	 LineStimuli//allStim/stimNo128r0c0v2.3.jpg	 r	 1.954	 GoodTrial	 allStim	 ra
30	 2	 1	 left	 LineStimuli//allStim/stimNo83r12c4v2.8.jpg	 l	 1.621	 GoodTrial	 allStim	 ra
31	 2	 0	 x	 LineStimuli//allStim/stimNo151r0c0v1.5.jpg	 r	 7.073	 GoodTrial	 allStim	 ra
32	 2	 0	 x	 LineStimuli//allStim/stimNo160r0c0v4.3.jpg	 r	 2.354	 GoodTrial	 allStim	 ra
33	 2	 1	 right	 LineStimuli//allStim/stimNo99r2c13v2.3.jpg	 l	 3.953	 GoodTrial	 allStim	 ra
34	 2	 1	 right	 LineStimuli//allStim/stimNo105r14c14v2.3.jpg	 l	 1.749	 GoodTrial	 allStim	 ra
35	 2	 0	 x	 LineStimuli//allStim/stimNo139r0c0v1.8.jpg	 r	 4.559	 GoodTrial	 allStim	 ra
36	 2	 0	 x	 LineStimuli//allStim/stimNo142r0c0v3.3.jpg	 r	 2.054	 GoodTrial	 allStim	 ra
37	 2	 0	 x	 LineStimuli//allStim/stimNo129r0c0v3.3.jpg	 r	 1.799	 GoodTrial	 allStim	 ra
38	 2	 1	 right	 LineStimuli//allStim/stimNo92r6c18v1.5.jpg	 r	 4.222	 GoodTrial	 allStim	 ra
39	 2	 1	 left	 LineStimuli//allStim/stimNo100r8c3v4.3.jpg	 l	 1.581	 GoodTrial	 allStim	 ra
40	 2	 0	 x	 LineStimuli//allStim/stimNo134r0c0v2.3.jpg	 r	 2.144	 GoodTrial	 allStim	 ra
41	 2	 0	 x	 LineStimuli//allStim/stimNo132r0c0v2.3.jpg	 r	 1.999	 GoodTrial	 allStim	 ra
42	 2	 0	 x	 LineStimuli//allStim/stimNo125r0c0v3.3.jpg	 r	 2.000	 GoodTrial	 allStim	 ra
43	 2	 0	 x	 LineStimuli//allStim/stimNo148r0c0v3.8.jpg	 r	 1.693	 GoodTrial	 allStim	 ra
44	 2	 1	 right	 LineStimuli//allStim/stimNo83r6c13v1.8.jpg	 l	 1.795	 GoodTrial	 allStim	 ra
45	 2	 1	 left	 LineStimuli//allStim/stimNo103r11c7v3.8.jpg	 l	 1.585	 GoodTrial	 allStim	 ra
46	 2	 1	 left	 LineStimuli//allStim/stimNo113r3c8v2.3.jpg	 l	 2.011	 GoodTrial	 allStim	 ra
47	 2	 0	 x	 LineStimuli//allStim/stimNo146r0c0v1.8.jpg	 r	 3.195	 GoodTrial	 allStim	 ra
48	 2	 1	 left	 LineStimuli//allStim/stimNo100r3c3v3.3.jpg	 l	 1.529	 GoodTrial	 allStim	 ra
49	 2	 0	 x	 LineStimuli//allStim/stimNo126r0c0v3.8.jpg	 r	 2.375	 GoodTrial	 allStim	 ra
50	 2	 1	 left	 LineStimuli//allStim/stimNo112r3c2v2.3.jpg	 l	 1.639	 GoodTrial	 allStim	 ra
1	 3	 0	 x	 LineStimuli//allStim/stimNo150r0c0v3.8.jpg	 r	 1.972	 GoodTrial	 allStim	 ra
2	 3	 0	 x	 LineStimuli//allStim/stimNo144r0c0v2.3.jpg	 r	 3.074	 GoodTrial	 allStim	 ra
3	 3	 1	 right	 LineStimuli//allStim/stimNo104r5c18v1.5.jpg	 l	 2.434	 GoodTrial	 allStim	 ra
4	 3	 1	 left	 LineStimuli//allStim/stimNo88r6c7v1.5.jpg	 l	 2.040	 GoodTrial	 allStim	 ra
5	 3	 0	 x	 LineStimuli//allStim/stimNo154r0c0v3.8.jpg	 r	 1.921	 GoodTrial	 allStim	 ra
6	 3	 0	 x	 LineStimuli//allStim/stimNo134r0c0v4.3.jpg	 r	 1.532	 GoodTrial	 allStim	 ra
7	 3	 0	 x	 LineStimuli//allStim/stimNo143r0c0v4.3.jpg	 r	 1.610	 GoodTrial	 allStim	 ra
8	 3	 1	 left	 LineStimuli//allStim/stimNo113r9c5v2.8.jpg	 l	 1.620	 GoodTrial	 allStim	 ra
9	 3	 1	 left	 LineStimuli//allStim/stimNo81r4c3v2.3.jpg	 l	 1.566	 GoodTrial	 allStim	 ra
10	 3	 1	 left	 LineStimuli//allStim/stimNo93r9c9v4.3.jpg	 l	 1.536	 GoodTrial	 allStim	 ra
11	 3	 1	 left	 LineStimuli//allStim/stimNo113r6c7v1.8.jpg	 l	 1.490	 GoodTrial	 allStim	 ra
12	 3	 1	 right	 LineStimuli//allStim/stimNo94r6c17v3.8.jpg	 l	 1.511	 GoodTrial	 allStim	 ra
13	 3	 0	 x	 LineStimuli//allStim/stimNo153r0c0v3.8.jpg	 r	 1.911	 GoodTrial	 allStim	 ra
14	 3	 1	 right	 LineStimuli//allStim/stimNo114r11c21v3.3.jpg	 l	 1.531	 GoodTrial	 allStim	 ra
15	 3	 0	 x	 LineStimuli//allStim/stimNo154r0c0v1.5.jpg	 r	 9.352	 GoodTrial	 allStim	 ra
16	 3	 1	 left	 LineStimuli//allStim/stimNo119r3c2v2.3.jpg	 l	 3.676	 GoodTrial	 allStim	 ra
17	 3	 1	 left	 LineStimuli//allStim/stimNo109r11c8v3.8.jpg	 l	 1.589	 GoodTrial	 allStim	 ra
18	 3	 0	 x	 LineStimuli//allStim/stimNo159r0c0v3.3.jpg	 r	 2.812	 GoodTrial	 allStim	 ra
19	 3	 0	 x	 LineStimuli//allStim/stimNo129r0c0v1.8.jpg	 r	 4.023	 GoodTrial	 allStim	 ra
20	 3	 1	 right	 LineStimuli//allStim/stimNo100r6c20v1.5.jpg	 l	 2.151	 GoodTrial	 allStim	 ra
21	 3	 1	 left	 LineStimuli//allStim/stimNo88r15c3v2.8.jpg	 l	 1.681	 GoodTrial	 allStim	 ra
22	 3	 1	 left	 LineStimuli//allStim/stimNo112r9c5v1.5.jpg	 l	 2.209	 GoodTrial	 allStim	 ra
23	 3	 0	 x	 LineStimuli//allStim/stimNo128r0c0v1.8.jpg	 r	 4.508	 GoodTrial	 allStim	 ra
24	 3	 1	 right	 LineStimuli//allStim/stimNo105r7c20v3.3.jpg	 l	 1.502	 GoodTrial	 allStim	 ra
25	 3	 0	 x	 LineStimuli//allStim/stimNo126r0c0v1.8.jpg	 r	 5.121	 GoodTrial	 allStim	 ra
26	 3	 1	 right	 LineStimuli//allStim/stimNo111r15c20v3.8.jpg	 l	 1.522	 GoodTrial	 allStim	 ra
27	 3	 1	 left	 LineStimuli//allStim/stimNo105r2c6v3.8.jpg	 l	 1.517	 GoodTrial	 allStim	 ra
28	 3	 0	 x	 LineStimuli//allStim/stimNo158r0c0v1.5.jpg	 r	 6.608	 GoodTrial	 allStim	 ra
29	 3	 1	 right	 LineStimuli//allStim/stimNo111r11c21v2.3.jpg	 x	 1.376	 GoodTrial	 allStim	 ra
30	 3	 1	 left	 LineStimuli//allStim/stimNo94r10c6v1.5.jpg	 l	 7.171	 GoodTrial	 allStim	 ra
31	 3	 1	 left	 LineStimuli//allStim/stimNo97r11c4v2.8.jpg	 l	 1.569	 GoodTrial	 allStim	 ra
32	 3	 0	 x	 LineStimuli//allStim/stimNo151r0c0v2.8.jpg	 r	 3.717	 GoodTrial	 allStim	 ra
33	 3	 0	 x	 LineStimuli//allStim/stimNo132r0c0v3.8.jpg	 r	 2.735	 GoodTrial	 allStim	 ra
34	 3	 0	 x	 LineStimuli//allStim/stimNo125r0c0v3.8.jpg	 r	 1.742	 GoodTrial	 allStim	 ra
35	 3	 0	 x	 LineStimuli//allStim/stimNo129r0c0v4.3.jpg	 r	 1.847	 GoodTrial	 allStim	 ra
36	 3	 0	 x	 LineStimuli//allStim/stimNo127r0c0v1.8.jpg	 r	 6.141	 GoodTrial	 allStim	 ra
37	 3	 0	 x	 LineStimuli//allStim/stimNo154r0c0v2.3.jpg	 r	 3.002	 GoodTrial	 allStim	 ra
38	 3	 0	 x	 LineStimuli//allStim/stimNo124r0c0v3.8.jpg	 r	 1.678	 GoodTrial	 allStim	 ra
39	 3	 0	 x	 LineStimuli//allStim/stimNo142r0c0v4.3.jpg	 r	 1.456	 GoodTrial	 allStim	 ra
40	 3	 1	 left	 LineStimuli//allStim/stimNo84r3c9v2.8.jpg	 l	 1.825	 GoodTrial	 allStim	 ra
41	 3	 1	 left	 LineStimuli//allStim/stimNo87r14c2v1.8.jpg	 l	 3.605	 GoodTrial	 allStim	 ra
42	 3	 0	 x	 LineStimuli//allStim/stimNo139r0c0v4.3.jpg	 r	 2.193	 GoodTrial	 allStim	 ra
43	 3	 0	 x	 LineStimuli//allStim/stimNo122r0c0v1.5.jpg	 r	 6.333	 GoodTrial	 allStim	 ra
44	 3	 0	 x	 LineStimuli//allStim/stimNo138r0c0v1.8.jpg	 r	 5.377	 GoodTrial	 allStim	 ra
45	 3	 1	 left	 LineStimuli//allStim/stimNo94r13c7v2.8.jpg	 l	 1.685	 GoodTrial	 allStim	 ra
46	 3	 1	 right	 LineStimuli//allStim/stimNo97r6c13v3.3.jpg	 l	 1.613	 GoodTrial	 allStim	 ra
47	 3	 0	 x	 LineStimuli//allStim/stimNo133r0c0v4.3.jpg	 r	 1.900	 GoodTrial	 allStim	 ra
48	 3	 1	 right	 LineStimuli//allStim/stimNo102r10c17v3.8.jpg	 l	 1.531	 GoodTrial	 allStim	 ra
49	 3	 1	 left	 LineStimuli//allStim/stimNo117r7c8v1.5.jpg	 r	 2.118	 GoodTrial	 allStim	 ra
50	 3	 1	 left	 LineStimuli//allStim/stimNo94r13c8v1.8.jpg	 l	 2.207	 GoodTrial	 allStim	 ra
1	 4	 0	 x	 LineStimuli//allStim/stimNo150r0c0v4.3.jpg	 r	 2.256	 GoodTrial	 allStim	 ra
2	 4	 0	 x	 LineStimuli//allStim/stimNo121r0c0v3.3.jpg	 r	 2.106	 GoodTrial	 allStim	 ra
3	 4	 0	 x	 LineStimuli//allStim/stimNo143r0c0v3.3.jpg	 r	 1.610	 GoodTrial	 allStim	 ra
4	 4	 1	 right	 LineStimuli//allStim/stimNo120r4c17v2.3.jpg	 l	 1.623	 GoodTrial	 allStim	 ra
5	 4	 1	 left	 LineStimuli//allStim/stimNo87r11c8v2.8.jpg	 l	 1.487	 GoodTrial	 allStim	 ra
6	 4	 0	 x	 LineStimuli//allStim/stimNo147r0c0v3.8.jpg	 r	 2.520	 GoodTrial	 allStim	 ra
7	 4	 1	 right	 LineStimuli//allStim/stimNo97r6c13v3.3.jpg	 l	 1.537	 GoodTrial	 allStim	 ra
8	 4	 0	 x	 LineStimuli//allStim/stimNo135r0c0v3.3.jpg	 r	 1.801	 GoodTrial	 allStim	 ra
9	 4	 1	 right	 LineStimuli//allStim/stimNo92r10c17v2.3.jpg	 l	 1.498	 GoodTrial	 allStim	 ra
10	 4	 0	 x	 LineStimuli//allStim/stimNo132r0c0v2.8.jpg	 r	 2.401	 GoodTrial	 allStim	 ra
11	 4	 1	 left	 LineStimuli//allStim/stimNo94r10c6v1.5.jpg	 l	 2.481	 GoodTrial	 allStim	 ra
12	 4	 0	 x	 LineStimuli//allStim/stimNo144r0c0v4.3.jpg	 r	 1.747	 GoodTrial	 allStim	 ra
13	 4	 1	 left	 LineStimuli//allStim/stimNo116r4c7v2.8.jpg	 l	 1.590	 GoodTrial	 allStim	 ra
14	 4	 0	 x	 LineStimuli//allStim/stimNo125r0c0v1.5.jpg	 r	 4.057	 GoodTrial	 allStim	 ra
15	 4	 0	 x	 LineStimuli//allStim/stimNo157r0c0v1.8.jpg	 r	 4.523	 GoodTrial	 allStim	 ra
16	 4	 0	 x	 LineStimuli//allStim/stimNo155r0c0v2.3.jpg	 r	 1.862	 GoodTrial	 allStim	 ra
17	 4	 0	 x	 LineStimuli//allStim/stimNo127r0c0v2.8.jpg	 r	 2.101	 GoodTrial	 allStim	 ra
18	 4	 0	 x	 LineStimuli//allStim/stimNo142r0c0v1.5.jpg	 r	 6.760	 GoodTrial	 allStim	 ra
19	 4	 0	 x	 LineStimuli//allStim/stimNo159r0c0v1.8.jpg	 r	 3.944	 GoodTrial	 allStim	 ra
20	 4	 1	 left	 LineStimuli//allStim/stimNo118r4c8v3.8.jpg	 l	 1.641	 GoodTrial	 allStim	 ra
21	 4	 1	 right	 LineStimuli//allStim/stimNo112r5c15v3.3.jpg	 l	 1.529	 GoodTrial	 allStim	 ra
22	 4	 0	 x	 LineStimuli//allStim/stimNo121r0c0v3.8.jpg	 r	 1.876	 GoodTrial	 allStim	 ra
23	 4	 0	 x	 LineStimuli//allStim/stimNo121r0c0v1.5.jpg	 r	 11.255	 GoodTrial	 allStim	 ra
24	 4	 1	 right	 LineStimuli//allStim/stimNo88r9c14v3.3.jpg	 l	 1.632	 GoodTrial	 allStim	 ra
25	 4	 1	 left	 LineStimuli//allStim/stimNo120r5c3v3.8.jpg	 l	 1.603	 GoodTrial	 allStim	 ra
26	 4	 1	 left	 LineStimuli//allStim/stimNo98r3c8v4.3.jpg	 l	 1.465	 GoodTrial	 allStim	 ra
27	 4	 0	 x	 LineStimuli//allStim/stimNo144r0c0v1.5.jpg	 r	 8.505	 GoodTrial	 allStim	 ra
28	 4	 0	 x	 LineStimuli//allStim/stimNo131r0c0v2.8.jpg	 r	 1.920	 GoodTrial	 allStim	 ra
29	 4	 0	 x	 LineStimuli//allStim/stimNo145r0c0v2.8.jpg	 r	 2.355	 GoodTrial	 allStim	 ra
30	 4	 1	 left	 LineStimuli//allStim/stimNo104r4c4v3.3.jpg	 l	 1.632	 GoodTrial	 allStim	 ra
31	 4	 0	 x	 LineStimuli//allStim/stimNo136r0c0v4.3.jpg	 r	 1.629	 GoodTrial	 allStim	 ra
32	 4	 1	 left	 LineStimuli//allStim/stimNo81r4c3v2.3.jpg	 l	 1.706	 GoodTrial	 allStim	 ra
33	 4	 1	 left	 LineStimuli//allStim/stimNo96r3c3v2.3.jpg	 l	 1.588	 GoodTrial	 allStim	 ra
34	 4	 0	 x	 LineStimuli//allStim/stimNo135r0c0v3.8.jpg	 r	 1.776	 GoodTrial	 allStim	 ra
35	 4	 0	 x	 LineStimuli//allStim/stimNo157r0c0v2.8.jpg	 r	 1.687	 GoodTrial	 allStim	 ra
36	 4	 0	 x	 LineStimuli//allStim/stimNo142r0c0v1.8.jpg	 r	 4.247	 GoodTrial	 allStim	 ra
37	 4	 0	 x	 LineStimuli//allStim/stimNo127r0c0v4.3.jpg	 r	 1.629	 GoodTrial	 allStim	 ra
38	 4	 1	 right	 LineStimuli//allStim/stimNo83r6c13v1.8.jpg	 l	 3.555	 GoodTrial	 allStim	 ra
39	 4	 0	 x	 LineStimuli//allStim/stimNo154r0c0v3.3.jpg	 r	 1.875	 GoodTrial	 allStim	 ra
40	 4	 1	 right	 LineStimuli//allStim/stimNo81r10c14v4.3.jpg	 l	 1.629	 GoodTrial	 allStim	 ra
41	 4	 0	 x	 LineStimuli//allStim/stimNo136r0c0v3.8.jpg	 r	 2.392	 GoodTrial	 allStim	 ra
42	 4	 0	 x	 LineStimuli//allStim/stimNo153r0c0v4.3.jpg	 r	 1.920	 GoodTrial	 allStim	 ra
43	 4	 0	 x	 LineStimuli//allStim/stimNo143r0c0v1.5.jpg	 r	 8.664	 GoodTrial	 allStim	 ra
44	 4	 1	 left	 LineStimuli//allStim/stimNo105r2c6v3.8.jpg	 l	 1.585	 GoodTrial	 allStim	 ra
45	 4	 0	 x	 LineStimuli//allStim/stimNo126r0c0v3.8.jpg	 r	 1.694	 GoodTrial	 allStim	 ra
46	 4	 0	 x	 LineStimuli//allStim/stimNo150r0c0v2.8.jpg	 r	 1.748	 GoodTrial	 allStim	 ra
47	 4	 0	 x	 LineStimuli//allStim/stimNo159r0c0v2.3.jpg	 r	 4.454	 GoodTrial	 allStim	 ra
