Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 0	 x	 LineStimuli//3.3/stimNo129r0c0v3.3.jpg	 r	 4.987	 GoodTrial	 allStim	 si
2	 1	 0	 x	 LineStimuli//3.8/stimNo132r0c0v3.8.jpg	 r	 2.817	 GoodTrial	 allStim	 si
3	 1	 1	 left	 LineStimuli//4.3/stimNo93r9c9v4.3.jpg	 l	 11.445	 GoodTrial	 allStim	 si
4	 1	 1	 right	 LineStimuli//4.3/stimNo116r5c13v4.3.jpg	 r	 23.936	 GoodTrial	 allStim	 si
5	 1	 1	 left	 LineStimuli//3.8/stimNo105r2c6v3.8.jpg	 r	 32.329	 GoodTrial	 allStim	 si
6	 1	 0	 x	 LineStimuli//3.3/stimNo132r0c0v3.3.jpg	 r	 20.174	 GoodTrial	 allStim	 si
7	 1	 1	 right	 LineStimuli//2.8/stimNo90r13c21v2.8.jpg	 l	 26.653	 GoodTrial	 allStim	 si
8	 1	 1	 right	 LineStimuli//2.3/stimNo105r14c14v2.3.jpg	 l	 22.087	 GoodTrial	 allStim	 si
9	 1	 0	 x	 LineStimuli//1.8/stimNo153r0c0v1.8.jpg	 r	 14.980	 GoodTrial	 allStim	 si
10	 1	 0	 x	 LineStimuli//1.3/stimNo131r0c0v1.3.jpg	 r	 12.365	 GoodTrial	 allStim	 si
11	 1	 1	 left	 LineStimuli//1.3/stimNo85r2c5v1.3.jpg	 r	 7.649	 GoodTrial	 allStim	 si
12	 1	 1	 left	 LineStimuli//1.8/stimNo81r6c8v1.8.jpg	 r	 16.916	 GoodTrial	 allStim	 si
13	 1	 0	 x	 LineStimuli//2.3/stimNo139r0c0v2.3.jpg	 r	 10.246	 GoodTrial	 allStim	 si
14	 1	 0	 x	 LineStimuli//2.8/stimNo156r0c0v2.8.jpg	 r	 7.036	 GoodTrial	 allStim	 si
1	 2	 1	 right	 LineStimuli//3.3/stimNo84r6c16v3.3.jpg	 l	 5.023	 GoodTrial	 allStim	 si
2	 2	 1	 left	 LineStimuli//3.8/stimNo119r9c8v3.8.jpg	 r	 12.574	 GoodTrial	 allStim	 si
3	 2	 0	 x	 LineStimuli//4.3/stimNo141r0c0v4.3.jpg	 r	 9.861	 GoodTrial	 allStim	 si
4	 2	 1	 right	 LineStimuli//4.3/stimNo91r9c13v4.3.jpg	 l	 2.073	 GoodTrial	 allStim	 si
5	 2	 0	 x	 LineStimuli//3.8/stimNo148r0c0v3.8.jpg	 r	 7.301	 GoodTrial	 allStim	 si
6	 2	 0	 x	 LineStimuli//3.3/stimNo143r0c0v3.3.jpg	 r	 10.830	 GoodTrial	 allStim	 si
7	 2	 0	 x	 LineStimuli//2.8/stimNo160r0c0v2.8.jpg	 r	 6.145	 GoodTrial	 allStim	 si
8	 2	 1	 right	 LineStimuli//2.3/stimNo118r4c17v2.3.jpg	 l	 5.251	 GoodTrial	 allStim	 si
9	 2	 0	 x	 LineStimuli//1.8/stimNo144r0c0v1.8.jpg	 r	 10.343	 GoodTrial	 allStim	 si
10	 2	 0	 x	 LineStimuli//1.3/stimNo146r0c0v1.3.jpg	 r	 12.062	 GoodTrial	 allStim	 si
11	 2	 1	 left	 LineStimuli//1.3/stimNo83r12c7v1.3.jpg	 l	 14.204	 GoodTrial	 allStim	 si
12	 2	 1	 left	 LineStimuli//1.8/stimNo116r4c7v1.8.jpg	 l	 12.214	 GoodTrial	 allStim	 si
13	 2	 0	 x	 LineStimuli//2.3/stimNo154r0c0v2.3.jpg	 r	 14.293	 GoodTrial	 allStim	 si
14	 2	 1	 right	 LineStimuli//2.8/stimNo111r9c15v2.8.jpg	 l	 2.594	 GoodTrial	 allStim	 si
1	 3	 0	 x	 LineStimuli//3.3/stimNo131r0c0v3.3.jpg	 r	 7.242	 GoodTrial	 allStim	 si
2	 3	 0	 x	 LineStimuli//3.8/stimNo134r0c0v3.8.jpg	 r	 7.964	 GoodTrial	 allStim	 si
3	 3	 1	 left	 LineStimuli//4.3/stimNo113r11c7v4.3.jpg	 l	 2.617	 GoodTrial	 allStim	 si
4	 3	 1	 left	 LineStimuli//4.3/stimNo86r7c3v4.3.jpg	 l	 2.895	 GoodTrial	 allStim	 si
5	 3	 0	 x	 LineStimuli//3.8/stimNo129r0c0v3.8.jpg	 r	 8.033	 GoodTrial	 allStim	 si
6	 3	 0	 x	 LineStimuli//3.3/stimNo159r0c0v3.3.jpg	 r	 7.182	 GoodTrial	 allStim	 si
7	 3	 0	 x	 LineStimuli//2.8/stimNo144r0c0v2.8.jpg	 r	 9.284	 GoodTrial	 allStim	 si
8	 3	 0	 x	 LineStimuli//2.3/stimNo154r0c0v2.3.jpg	 r	 4.485	 GoodTrial	 allStim	 si
9	 3	 0	 x	 LineStimuli//1.8/stimNo139r0c0v1.8.jpg	 r	 7.465	 GoodTrial	 allStim	 si
10	 3	 0	 x	 LineStimuli//1.3/stimNo152r0c0v1.3.jpg	 l	 10.631	 GoodTrial	 allStim	 si
11	 3	 1	 left	 LineStimuli//1.3/stimNo109r8c6v1.3.jpg	 r	 8.283	 GoodTrial	 allStim	 si
12	 3	 0	 x	 LineStimuli//1.8/stimNo157r0c0v1.8.jpg	 r	 11.006	 GoodTrial	 allStim	 si
13	 3	 1	 left	 LineStimuli//2.3/stimNo81r4c3v2.3.jpg	 r	 6.311	 GoodTrial	 allStim	 si
14	 3	 0	 x	 LineStimuli//2.8/stimNo154r0c0v2.8.jpg	 r	 6.280	 GoodTrial	 allStim	 si
1	 4	 0	 x	 LineStimuli//3.3/stimNo145r0c0v3.3.jpg	 r	 5.315	 GoodTrial	 allStim	 si
2	 4	 1	 left	 LineStimuli//3.8/stimNo115r14c10v3.8.jpg	 r	 7.019	 GoodTrial	 allStim	 si
3	 4	 1	 left	 LineStimuli//4.3/stimNo98r3c8v4.3.jpg	 r	 4.286	 GoodTrial	 allStim	 si
4	 4	 0	 x	 LineStimuli//4.3/stimNo136r0c0v4.3.jpg	 r	 4.312	 GoodTrial	 allStim	 si
5	 4	 1	 left	 LineStimuli//3.8/stimNo110r7c9v3.8.jpg	 r	 9.030	 GoodTrial	 allStim	 si
6	 4	 1	 right	 LineStimuli//3.3/stimNo120r8c14v3.3.jpg	 l	 2.534	 GoodTrial	 allStim	 si
7	 4	 0	 x	 LineStimuli//2.8/stimNo159r0c0v2.8.jpg	 r	 7.722	 GoodTrial	 allStim	 si
8	 4	 0	 x	 LineStimuli//2.3/stimNo141r0c0v2.3.jpg	 r	 6.977	 GoodTrial	 allStim	 si
9	 4	 0	 x	 LineStimuli//1.8/stimNo121r0c0v1.8.jpg	 r	 8.088	 GoodTrial	 allStim	 si
10	 4	 1	 left	 LineStimuli//1.3/stimNo102r7c6v1.3.jpg	 r	 11.298	 GoodTrial	 allStim	 si
11	 4	 0	 x	 LineStimuli//1.3/stimNo158r0c0v1.3.jpg	 l	 5.112	 GoodTrial	 allStim	 si
12	 4	 0	 x	 LineStimuli//1.8/stimNo123r0c0v1.8.jpg	 r	 9.002	 GoodTrial	 allStim	 si
13	 4	 0	 x	 LineStimuli//2.3/stimNo156r0c0v2.3.jpg	 r	 6.182	 GoodTrial	 allStim	 si
14	 4	 1	 right	 LineStimuli//2.8/stimNo92r14c21v2.8.jpg	 r	 7.840	 GoodTrial	 allStim	 si
1	 5	 0	 x	 LineStimuli//3.3/stimNo156r0c0v3.3.jpg	 r	 5.977	 GoodTrial	 allStim	 si
2	 5	 1	 right	 LineStimuli//3.8/stimNo87r6c13v3.8.jpg	 r	 11.225	 GoodTrial	 allStim	 si
3	 5	 1	 right	 LineStimuli//4.3/stimNo99r14c18v4.3.jpg	 r	 6.863	 GoodTrial	 allStim	 si
4	 5	 1	 right	 LineStimuli//4.3/stimNo94r12c13v4.3.jpg	 l	 2.107	 GoodTrial	 allStim	 si
5	 5	 0	 x	 LineStimuli//3.8/stimNo147r0c0v3.8.jpg	 r	 8.301	 GoodTrial	 allStim	 si
6	 5	 1	 right	 LineStimuli//3.3/stimNo98r4c21v3.3.jpg	 r	 7.718	 GoodTrial	 allStim	 si
7	 5	 0	 x	 LineStimuli//2.8/stimNo147r0c0v2.8.jpg	 l	 5.494	 GoodTrial	 allStim	 si
8	 5	 1	 left	 LineStimuli//2.3/stimNo83r14c4v2.3.jpg	 l	 8.822	 GoodTrial	 allStim	 si
9	 5	 0	 x	 LineStimuli//1.8/stimNo138r0c0v1.8.jpg	 r	 6.167	 GoodTrial	 allStim	 si
10	 5	 0	 x	 LineStimuli//1.3/stimNo142r0c0v1.3.jpg	 r	 7.946	 GoodTrial	 allStim	 si
11	 5	 0	 x	 LineStimuli//1.3/stimNo131r0c0v1.3.jpg	 r	 7.854	 GoodTrial	 allStim	 si
12	 5	 1	 left	 LineStimuli//1.8/stimNo110r4c7v1.8.jpg	 r	 10.910	 GoodTrial	 allStim	 si
13	 5	 0	 x	 LineStimuli//2.3/stimNo160r0c0v2.3.jpg	 r	 6.876	 GoodTrial	 allStim	 si
14	 5	 1	 left	 LineStimuli//2.8/stimNo104r8c6v2.8.jpg	 l	 5.472	 GoodTrial	 allStim	 si
1	 6	 1	 right	 LineStimuli//3.3/stimNo89r5c21v3.3.jpg	 l	 3.148	 GoodTrial	 allStim	 si
2	 6	 1	 left	 LineStimuli//3.8/stimNo98r2c9v3.8.jpg	 l	 2.447	 GoodTrial	 allStim	 si
3	 6	 1	 right	 LineStimuli//4.3/stimNo117r10c21v4.3.jpg	 l	 2.585	 GoodTrial	 allStim	 si
4	 6	 1	 right	 LineStimuli//4.3/stimNo97r6c21v4.3.jpg	 l	 2.031	 GoodTrial	 allStim	 si
5	 6	 0	 x	 LineStimuli//3.8/stimNo150r0c0v3.8.jpg	 r	 6.295	 GoodTrial	 allStim	 si
6	 6	 0	 x	 LineStimuli//3.3/stimNo158r0c0v3.3.jpg	 r	 9.102	 GoodTrial	 allStim	 si
7	 6	 1	 left	 LineStimuli//2.8/stimNo96r6c9v2.8.jpg	 r	 5.951	 GoodTrial	 allStim	 si
8	 6	 0	 x	 LineStimuli//2.3/stimNo123r0c0v2.3.jpg	 r	 8.168	 GoodTrial	 allStim	 si
9	 6	 1	 right	 LineStimuli//1.8/stimNo83r6c13v1.8.jpg	 l	 7.669	 GoodTrial	 allStim	 si
10	 6	 1	 left	 LineStimuli//1.3/stimNo97r15c6v1.3.jpg	 r	 8.327	 GoodTrial	 allStim	 si
11	 6	 0	 x	 LineStimuli//1.3/stimNo134r0c0v1.3.jpg	 r	 12.865	 GoodTrial	 allStim	 si
12	 6	 1	 right	 LineStimuli//1.8/stimNo108r9c21v1.8.jpg	 r	 9.695	 GoodTrial	 allStim	 si
13	 6	 0	 x	 LineStimuli//2.3/stimNo160r0c0v2.3.jpg	 r	 6.087	 GoodTrial	 allStim	 si
14	 6	 0	 x	 LineStimuli//2.8/stimNo156r0c0v2.8.jpg	 r	 2.110	 GoodTrial	 allStim	 si
1	 7	 1	 right	 LineStimuli//3.3/stimNo87r15c13v3.3.jpg	 r	 2.424	 GoodTrial	 allStim	 si
2	 7	 1	 right	 LineStimuli//3.8/stimNo87r6c13v3.8.jpg	 l	 2.018	 GoodTrial	 allStim	 si
3	 7	 0	 x	 LineStimuli//4.3/stimNo135r0c0v4.3.jpg	 r	 2.302	 GoodTrial	 allStim	 si
4	 7	 0	 x	 LineStimuli//4.3/stimNo141r0c0v4.3.jpg	 r	 2.780	 GoodTrial	 allStim	 si
5	 7	 1	 left	 LineStimuli//3.8/stimNo106r9c9v3.8.jpg	 l	 1.838	 GoodTrial	 allStim	 si
6	 7	 0	 x	 LineStimuli//3.3/stimNo141r0c0v3.3.jpg	 r	 2.758	 GoodTrial	 allStim	 si
7	 7	 0	 x	 LineStimuli//2.8/stimNo157r0c0v2.8.jpg	 r	 2.247	 GoodTrial	 allStim	 si
8	 7	 0	 x	 LineStimuli//2.3/stimNo127r0c0v2.3.jpg	 r	 2.026	 GoodTrial	 allStim	 si
9	 7	 0	 x	 LineStimuli//1.8/stimNo142r0c0v1.8.jpg	 r	 2.612	 GoodTrial	 allStim	 si
10	 7	 1	 right	 LineStimuli//1.3/stimNo90r3c15v1.3.jpg	 r	 2.395	 GoodTrial	 allStim	 si
11	 7	 0	 x	 LineStimuli//1.3/stimNo137r0c0v1.3.jpg	 r	 3.125	 GoodTrial	 allStim	 si
12	 7	 1	 left	 LineStimuli//1.8/stimNo91r14c4v1.8.jpg	 r	 3.580	 GoodTrial	 allStim	 si
13	 7	 1	 left	 LineStimuli//2.3/stimNo114r7c8v2.3.jpg	 r	 2.998	 GoodTrial	 allStim	 si
14	 7	 1	 right	 LineStimuli//2.8/stimNo100r8c13v2.8.jpg	 l	 3.438	 GoodTrial	 allStim	 si
