Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//3.3/stimNo103r6c6v3.3.jpg	 l	 8.552	 GoodTrial	 allStim	 si
2	 1	 0	 x	 LineStimuli//3.8/stimNo128r0c0v3.8.jpg	 r	 12.285	 GoodTrial	 allStim	 si
3	 1	 1	 right	 LineStimuli//4.3/stimNo96r4c19v4.3.jpg	 l	 2.632	 GoodTrial	 allStim	 si
4	 1	 0	 x	 LineStimuli//4.3/stimNo159r0c0v4.3.jpg	 r	 4.408	 GoodTrial	 allStim	 si
5	 1	 0	 x	 LineStimuli//3.8/stimNo136r0c0v3.8.jpg	 r	 4.928	 GoodTrial	 allStim	 si
6	 1	 1	 right	 LineStimuli//3.3/stimNo96r8c18v3.3.jpg	 l	 2.010	 GoodTrial	 allStim	 si
7	 1	 1	 left	 LineStimuli//2.8/stimNo88r15c3v2.8.jpg	 l	 6.853	 GoodTrial	 allStim	 si
8	 1	 1	 left	 LineStimuli//2.3/stimNo117r11c8v2.3.jpg	 l	 2.112	 GoodTrial	 allStim	 si
9	 1	 1	 right	 LineStimuli//1.8/stimNo111r4c21v1.8.jpg	 x	 7.354	 GoodTrial	 allStim	 si
10	 1	 0	 x	 LineStimuli//1.5/stimNo139r0c0v1.5.jpg	 r	 10.976	 GoodTrial	 allStim	 si
11	 1	 0	 x	 LineStimuli//1.5/stimNo132r0c0v1.5.jpg	 r	 9.714	 GoodTrial	 allStim	 si
12	 1	 1	 left	 LineStimuli//1.8/stimNo88r15c9v1.8.jpg	 l	 3.970	 GoodTrial	 allStim	 si
13	 1	 0	 x	 LineStimuli//2.3/stimNo147r0c0v2.3.jpg	 r	 8.477	 GoodTrial	 allStim	 si
14	 1	 1	 right	 LineStimuli//2.8/stimNo106r13c20v2.8.jpg	 l	 2.132	 GoodTrial	 allStim	 si
15	 1	 1	 left	 LineStimuli//3.3/stimNo115r3c4v3.3.jpg	 l	 2.576	 GoodTrial	 allStim	 si
16	 1	 1	 left	 LineStimuli//3.8/stimNo89r10c7v3.8.jpg	 l	 1.933	 GoodTrial	 allStim	 si
17	 1	 1	 left	 LineStimuli//4.3/stimNo85r3c5v4.3.jpg	 l	 1.959	 GoodTrial	 allStim	 si
18	 1	 1	 right	 LineStimuli//4.3/stimNo114r10c15v4.3.jpg	 l	 2.288	 GoodTrial	 allStim	 si
19	 1	 1	 right	 LineStimuli//3.8/stimNo91r10c16v3.8.jpg	 l	 1.768	 GoodTrial	 allStim	 si
20	 1	 0	 x	 LineStimuli//3.3/stimNo143r0c0v3.3.jpg	 r	 6.608	 GoodTrial	 allStim	 si
21	 1	 0	 x	 LineStimuli//2.8/stimNo132r0c0v2.8.jpg	 r	 7.145	 GoodTrial	 allStim	 si
22	 1	 0	 x	 LineStimuli//2.3/stimNo158r0c0v2.3.jpg	 r	 7.972	 GoodTrial	 allStim	 si
23	 1	 1	 left	 LineStimuli//1.8/stimNo91r14c4v1.8.jpg	 r	 9.048	 GoodTrial	 allStim	 si
