Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//3.3/stimNo117r2c5v3.3.jpg	 l	 1.895	 GoodTrial	 allStim	 si
2	 1	 1	 left	 LineStimuli//3.8/stimNo105r2c6v3.8.jpg	 l	 1.676	 GoodTrial	 allStim	 si
3	 1	 1	 right	 LineStimuli//4.3/stimNo99r14c18v4.3.jpg	 l	 1.792	 GoodTrial	 allStim	 si
4	 1	 1	 left	 LineStimuli//4.3/stimNo100r8c3v4.3.jpg	 l	 1.618	 GoodTrial	 allStim	 si
5	 1	 1	 right	 LineStimuli//3.8/stimNo114r10c14v3.8.jpg	 l	 1.663	 GoodTrial	 allStim	 si
6	 1	 0	 x	 LineStimuli//3.3/stimNo151r0c0v3.3.jpg	 r	 2.112	 GoodTrial	 allStim	 si
7	 1	 1	 right	 LineStimuli//2.8/stimNo109r6c18v2.8.jpg	 l	 1.936	 GoodTrial	 allStim	 si
8	 1	 0	 x	 LineStimuli//2.3/stimNo123r0c0v2.3.jpg	 r	 3.276	 GoodTrial	 allStim	 si
9	 1	 1	 right	 LineStimuli//1.8/stimNo82r7c18v1.8.jpg	 l	 3.464	 GoodTrial	 allStim	 si
10	 1	 1	 right	 LineStimuli//1.5/stimNo107r2c19v1.5.jpg	 r	 4.438	 GoodTrial	 allStim	 si
11	 1	 0	 x	 LineStimuli//1.5/stimNo144r0c0v1.5.jpg	 r	 5.769	 GoodTrial	 allStim	 si
12	 1	 1	 left	 LineStimuli//1.8/stimNo96r13c2v1.8.jpg	 l	 4.134	 GoodTrial	 allStim	 si
13	 1	 1	 left	 LineStimuli//2.3/stimNo113r3c8v2.3.jpg	 l	 2.408	 GoodTrial	 allStim	 si
14	 1	 1	 left	 LineStimuli//2.8/stimNo108r13c6v2.8.jpg	 l	 1.938	 GoodTrial	 allStim	 si
15	 1	 1	 right	 LineStimuli//3.3/stimNo101r7c16v3.3.jpg	 l	 1.706	 GoodTrial	 allStim	 si
16	 1	 0	 x	 LineStimuli//3.8/stimNo157r0c0v3.8.jpg	 r	 3.212	 GoodTrial	 allStim	 si
17	 1	 1	 left	 LineStimuli//4.3/stimNo107r2c8v4.3.jpg	 l	 1.674	 GoodTrial	 allStim	 si
18	 1	 0	 x	 LineStimuli//4.3/stimNo143r0c0v4.3.jpg	 l	 2.374	 GoodTrial	 allStim	 si
19	 1	 0	 x	 LineStimuli//3.8/stimNo159r0c0v3.8.jpg	 r	 3.138	 GoodTrial	 allStim	 si
20	 1	 1	 left	 LineStimuli//3.3/stimNo90r2c9v3.3.jpg	 l	 1.642	 GoodTrial	 allStim	 si
21	 1	 0	 x	 LineStimuli//2.8/stimNo125r0c0v2.8.jpg	 r	 3.009	 GoodTrial	 allStim	 si
