Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//3.3/stimNo84r6c16v3.3.jpg	 l	 1.950	 GoodTrial	 allStim	 si
2	 1	 1	 right	 LineStimuli//3.8/stimNo102r10c17v3.8.jpg	 l	 1.596	 GoodTrial	 allStim	 si
3	 1	 1	 right	 LineStimuli//4.3/stimNo97r6c21v4.3.jpg	 l	 1.562	 GoodTrial	 allStim	 si
4	 1	 0	 x	 LineStimuli//4.3/stimNo146r0c0v4.3.jpg	 r	 2.414	 GoodTrial	 allStim	 si
5	 1	 0	 x	 LineStimuli//3.8/stimNo133r0c0v3.8.jpg	 r	 2.479	 GoodTrial	 allStim	 si
6	 1	 1	 right	 LineStimuli//3.3/stimNo87r15c13v3.3.jpg	 l	 1.860	 GoodTrial	 allStim	 si
7	 1	 0	 x	 LineStimuli//2.8/stimNo148r0c0v2.8.jpg	 r	 2.008	 GoodTrial	 allStim	 si
8	 1	 1	 right	 LineStimuli//2.3/stimNo92r10c17v2.3.jpg	 l	 1.623	 GoodTrial	 allStim	 si
9	 1	 1	 right	 LineStimuli//1.8/stimNo92r10c18v1.8.jpg	 l	 1.815	 GoodTrial	 allStim	 si
10	 1	 1	 left	 LineStimuli//1.3/stimNo89r8c9v1.3.jpg	 l	 2.997	 GoodTrial	 allStim	 si
11	 1	 1	 left	 LineStimuli//1.3/stimNo89r8c9v1.3.jpg	 r	 4.421	 GoodTrial	 allStim	 si
12	 1	 0	 x	 LineStimuli//1.8/stimNo144r0c0v1.8.jpg	 r	 2.703	 GoodTrial	 allStim	 si
13	 1	 1	 right	 LineStimuli//2.3/stimNo84r15c14v2.3.jpg	 l	 1.829	 GoodTrial	 allStim	 si
14	 1	 1	 right	 LineStimuli//2.8/stimNo114r8c19v2.8.jpg	 l	 2.112	 GoodTrial	 allStim	 si
1	 2	 1	 left	 LineStimuli//3.3/stimNo83r8c3v3.3.jpg	 l	 1.611	 GoodTrial	 allStim	 si
2	 2	 1	 left	 LineStimuli//3.8/stimNo120r5c3v3.8.jpg	 l	 1.574	 GoodTrial	 allStim	 si
3	 2	 0	 x	 LineStimuli//4.3/stimNo128r0c0v4.3.jpg	 r	 2.853	 GoodTrial	 allStim	 si
4	 2	 1	 right	 LineStimuli//4.3/stimNo118r11c13v4.3.jpg	 l	 1.552	 GoodTrial	 allStim	 si
5	 2	 0	 x	 LineStimuli//3.8/stimNo137r0c0v3.8.jpg	 r	 2.130	 GoodTrial	 allStim	 si
6	 2	 1	 left	 LineStimuli//3.3/stimNo95r15c8v3.3.jpg	 l	 1.906	 GoodTrial	 allStim	 si
7	 2	 0	 x	 LineStimuli//2.8/stimNo150r0c0v2.8.jpg	 r	 2.656	 GoodTrial	 allStim	 si
8	 2	 1	 right	 LineStimuli//2.3/stimNo120r4c17v2.3.jpg	 l	 1.613	 GoodTrial	 allStim	 si
9	 2	 1	 left	 LineStimuli//1.8/stimNo88r15c9v1.8.jpg	 l	 2.469	 GoodTrial	 allStim	 si
10	 2	 1	 right	 LineStimuli//1.3/stimNo119r6c19v1.3.jpg	 l	 3.017	 GoodTrial	 allStim	 si
11	 2	 1	 left	 LineStimuli//1.3/stimNo94r10c6v1.3.jpg	 r	 2.935	 GoodTrial	 allStim	 si
12	 2	 0	 x	 LineStimuli//1.8/stimNo149r0c0v1.8.jpg	 r	 2.611	 GoodTrial	 allStim	 si
13	 2	 1	 left	 LineStimuli//2.3/stimNo88r15c2v2.3.jpg	 r	 2.879	 GoodTrial	 allStim	 si
14	 2	 1	 left	 LineStimuli//2.8/stimNo89r12c4v2.8.jpg	 l	 1.684	 GoodTrial	 allStim	 si
1	 3	 0	 x	 LineStimuli//3.3/stimNo147r0c0v3.3.jpg	 r	 2.078	 GoodTrial	 allStim	 si
2	 3	 1	 right	 LineStimuli//3.8/stimNo99r2c13v3.8.jpg	 l	 1.703	 GoodTrial	 allStim	 si
3	 3	 1	 right	 LineStimuli//4.3/stimNo114r10c15v4.3.jpg	 l	 1.663	 GoodTrial	 allStim	 si
4	 3	 1	 right	 LineStimuli//4.3/stimNo92r2c20v4.3.jpg	 l	 1.717	 GoodTrial	 allStim	 si
5	 3	 0	 x	 LineStimuli//3.8/stimNo135r0c0v3.8.jpg	 r	 2.809	 GoodTrial	 allStim	 si
6	 3	 0	 x	 LineStimuli//3.3/stimNo157r0c0v3.3.jpg	 r	 2.007	 GoodTrial	 allStim	 si
7	 3	 1	 left	 LineStimuli//2.8/stimNo116r4c7v2.8.jpg	 l	 1.600	 GoodTrial	 allStim	 si
8	 3	 1	 left	 LineStimuli//2.3/stimNo83r14c4v2.3.jpg	 l	 1.911	 GoodTrial	 allStim	 si
9	 3	 0	 x	 LineStimuli//1.8/stimNo151r0c0v1.8.jpg	 r	 2.378	 GoodTrial	 allStim	 si
10	 3	 0	 x	 LineStimuli//1.3/stimNo156r0c0v1.3.jpg	 r	 3.560	 GoodTrial	 allStim	 si
11	 3	 0	 x	 LineStimuli//1.3/stimNo124r0c0v1.3.jpg	 r	 2.911	 GoodTrial	 allStim	 si
12	 3	 0	 x	 LineStimuli//1.8/stimNo122r0c0v1.8.jpg	 r	 2.047	 GoodTrial	 allStim	 si
13	 3	 0	 x	 LineStimuli//2.3/stimNo125r0c0v2.3.jpg	 r	 2.424	 GoodTrial	 allStim	 si
14	 3	 1	 right	 LineStimuli//2.8/stimNo103r3c19v2.8.jpg	 l	 1.580	 GoodTrial	 allStim	 si
1	 4	 0	 x	 LineStimuli//3.3/stimNo135r0c0v3.3.jpg	 r	 2.263	 GoodTrial	 allStim	 si
2	 4	 1	 left	 LineStimuli//3.8/stimNo105r2c6v3.8.jpg	 l	 1.567	 GoodTrial	 allStim	 si
3	 4	 1	 right	 LineStimuli//4.3/stimNo109r15c15v4.3.jpg	 l	 1.692	 GoodTrial	 allStim	 si
4	 4	 0	 x	 LineStimuli//4.3/stimNo129r0c0v4.3.jpg	 r	 2.712	 GoodTrial	 allStim	 si
5	 4	 0	 x	 LineStimuli//3.8/stimNo159r0c0v3.8.jpg	 r	 1.954	 GoodTrial	 allStim	 si
6	 4	 0	 x	 LineStimuli//3.3/stimNo151r0c0v3.3.jpg	 r	 1.816	 GoodTrial	 allStim	 si
7	 4	 1	 right	 LineStimuli//2.8/stimNo120r8c20v2.8.jpg	 l	 1.577	 GoodTrial	 allStim	 si
8	 4	 0	 x	 LineStimuli//2.3/stimNo139r0c0v2.3.jpg	 r	 2.036	 GoodTrial	 allStim	 si
9	 4	 1	 left	 LineStimuli//1.8/stimNo115r5c9v1.8.jpg	 l	 1.736	 GoodTrial	 allStim	 si
10	 4	 1	 right	 LineStimuli//1.3/stimNo107r2c19v1.3.jpg	 r	 2.713	 GoodTrial	 allStim	 si
11	 4	 1	 left	 LineStimuli//1.3/stimNo88r6c7v1.3.jpg	 r	 2.584	 GoodTrial	 allStim	 si
12	 4	 0	 x	 LineStimuli//1.8/stimNo136r0c0v1.8.jpg	 r	 1.955	 GoodTrial	 allStim	 si
13	 4	 1	 left	 LineStimuli//2.3/stimNo104r2c4v2.3.jpg	 l	 1.695	 GoodTrial	 allStim	 si
14	 4	 0	 x	 LineStimuli//2.8/stimNo123r0c0v2.8.jpg	 r	 2.169	 GoodTrial	 allStim	 si
1	 5	 1	 right	 LineStimuli//3.3/stimNo87r15c13v3.3.jpg	 l	 1.819	 GoodTrial	 allStim	 si
2	 5	 1	 right	 LineStimuli//3.8/stimNo84r9c19v3.8.jpg	 l	 1.619	 GoodTrial	 allStim	 si
3	 5	 1	 right	 LineStimuli//4.3/stimNo94r12c13v4.3.jpg	 l	 1.625	 GoodTrial	 allStim	 si
4	 5	 0	 x	 LineStimuli//4.3/stimNo150r0c0v4.3.jpg	 r	 2.567	 GoodTrial	 allStim	 si
