Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 0	 x	 LineStimuli//3.3/stimNo130r0c0v3.3.jpg	 r	 4.842	 GoodTrial	 allStim	 si
2	 1	 1	 right	 LineStimuli//3.8/stimNo102r10c17v3.8.jpg	 l	 1.893	 GoodTrial	 allStim	 si
3	 1	 0	 x	 LineStimuli//4.3/stimNo140r0c0v4.3.jpg	 r	 2.458	 GoodTrial	 allStim	 si
4	 1	 0	 x	 LineStimuli//4.3/stimNo146r0c0v4.3.jpg	 l	 3.286	 GoodTrial	 allStim	 si
5	 1	 1	 left	 LineStimuli//3.8/stimNo104r12c8v3.8.jpg	 l	 2.104	 GoodTrial	 allStim	 si
6	 1	 1	 left	 LineStimuli//3.3/stimNo90r2c9v3.3.jpg	 l	 2.212	 GoodTrial	 allStim	 si
7	 1	 1	 left	 LineStimuli//2.8/stimNo84r3c9v2.8.jpg	 l	 1.758	 GoodTrial	 allStim	 si
8	 1	 0	 x	 LineStimuli//2.3/stimNo142r0c0v2.3.jpg	 r	 3.916	 GoodTrial	 allStim	 si
9	 1	 1	 left	 LineStimuli//1.8/stimNo115r5c9v1.8.jpg	 l	 1.872	 GoodTrial	 allStim	 si
10	 1	 1	 right	 LineStimuli//1.5/stimNo93r14c18v1.5.jpg	 r	 4.392	 GoodTrial	 allStim	 si
11	 1	 1	 left	 LineStimuli//1.5/stimNo88r6c7v1.5.jpg	 r	 5.196	 GoodTrial	 allStim	 si
12	 1	 0	 x	 LineStimuli//1.8/stimNo146r0c0v1.8.jpg	 r	 7.760	 GoodTrial	 allStim	 si
13	 1	 0	 x	 LineStimuli//2.3/stimNo158r0c0v2.3.jpg	 r	 4.420	 GoodTrial	 allStim	 si
14	 1	 0	 x	 LineStimuli//2.8/stimNo134r0c0v2.8.jpg	 r	 3.296	 GoodTrial	 allStim	 si
15	 1	 0	 x	 LineStimuli//3.3/stimNo157r0c0v3.3.jpg	 r	 2.784	 GoodTrial	 allStim	 si
16	 1	 1	 right	 LineStimuli//3.8/stimNo112r12c16v3.8.jpg	 l	 1.717	 GoodTrial	 allStim	 si
17	 1	 1	 left	 LineStimuli//4.3/stimNo98r3c8v4.3.jpg	 l	 1.544	 GoodTrial	 allStim	 si
18	 1	 1	 left	 LineStimuli//4.3/stimNo103r10c4v4.3.jpg	 l	 1.578	 GoodTrial	 allStim	 si
19	 1	 0	 x	 LineStimuli//3.8/stimNo143r0c0v3.8.jpg	 r	 2.671	 GoodTrial	 allStim	 si
20	 1	 1	 left	 LineStimuli//3.3/stimNo86r5c7v3.3.jpg	 l	 1.600	 GoodTrial	 allStim	 si
21	 1	 0	 x	 LineStimuli//2.8/stimNo155r0c0v2.8.jpg	 r	 2.636	 GoodTrial	 allStim	 si
22	 1	 0	 x	 LineStimuli//2.3/stimNo144r0c0v2.3.jpg	 r	 3.160	 GoodTrial	 allStim	 si
23	 1	 1	 right	 LineStimuli//1.8/stimNo82r7c18v1.8.jpg	 l	 1.775	 GoodTrial	 allStim	 si
24	 1	 0	 x	 LineStimuli//1.5/stimNo125r0c0v1.5.jpg	 r	 6.040	 GoodTrial	 allStim	 si
25	 1	 1	 right	 LineStimuli//1.5/stimNo108r13c15v1.5.jpg	 l	 3.374	 GoodTrial	 allStim	 si
26	 1	 0	 x	 LineStimuli//1.8/stimNo137r0c0v1.8.jpg	 r	 5.082	 GoodTrial	 allStim	 si
27	 1	 0	 x	 LineStimuli//2.3/stimNo155r0c0v2.3.jpg	 r	 4.697	 GoodTrial	 allStim	 si
28	 1	 0	 x	 LineStimuli//2.8/stimNo150r0c0v2.8.jpg	 r	 2.919	 GoodTrial	 allStim	 si
29	 1	 1	 left	 LineStimuli//3.3/stimNo94r14c9v3.3.jpg	 l	 1.598	 GoodTrial	 allStim	 si
