Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//3.3/stimNo86r5c7v3.3.jpg	 l	 11.881	 GoodTrial	 allStim	 si
2	 1	 0	 x	 LineStimuli//3.8/stimNo134r0c0v3.8.jpg	 r	 8.392	 GoodTrial	 allStim	 si
3	 1	 1	 left	 LineStimuli//4.3/stimNo86r7c3v4.3.jpg	 l	 2.741	 GoodTrial	 allStim	 si
4	 1	 1	 right	 LineStimuli//4.3/stimNo102r10c19v4.3.jpg	 l	 3.074	 GoodTrial	 allStim	 si
5	 1	 1	 right	 LineStimuli//3.8/stimNo82r9c21v3.8.jpg	 l	 3.430	 GoodTrial	 allStim	 si
6	 1	 0	 x	 LineStimuli//3.3/stimNo128r0c0v3.3.jpg	 r	 7.195	 GoodTrial	 allStim	 si
7	 1	 1	 left	 LineStimuli//2.8/stimNo119r8c5v2.8.jpg	 l	 2.446	 GoodTrial	 allStim	 si
8	 1	 0	 x	 LineStimuli//2.3/stimNo121r0c0v2.3.jpg	 r	 8.164	 GoodTrial	 allStim	 si
9	 1	 0	 x	 LineStimuli//1.8/stimNo136r0c0v1.8.jpg	 r	 11.710	 GoodTrial	 allStim	 si
10	 1	 0	 x	 LineStimuli//1.3/stimNo135r0c0v1.3.jpg	 r	 17.847	 GoodTrial	 allStim	 si
11	 1	 1	 left	 LineStimuli//1.3/stimNo120r14c2v1.3.jpg	 r	 21.141	 GoodTrial	 allStim	 si
12	 1	 0	 x	 LineStimuli//1.8/stimNo144r0c0v1.8.jpg	 r	 16.142	 GoodTrial	 allStim	 si
13	 1	 1	 right	 LineStimuli//2.3/stimNo109r2c17v2.3.jpg	 l	 15.670	 GoodTrial	 allStim	 si
14	 1	 1	 left	 LineStimuli//2.8/stimNo94r13c7v2.8.jpg	 x	 1.070	 GoodTrial	 allStim	 si
1	 2	 0	 x	 LineStimuli//3.3/stimNo148r0c0v3.3.jpg	 r	 20.471	 GoodTrial	 allStim	 si
2	 2	 0	 x	 LineStimuli//3.8/stimNo149r0c0v3.8.jpg	 r	 11.314	 GoodTrial	 allStim	 si
3	 2	 1	 left	 LineStimuli//4.3/stimNo83r4c2v4.3.jpg	 l	 2.309	 GoodTrial	 allStim	 si
4	 2	 1	 left	 LineStimuli//4.3/stimNo111r10c9v4.3.jpg	 l	 2.220	 GoodTrial	 allStim	 si
5	 2	 1	 right	 LineStimuli//3.8/stimNo107r9c18v3.8.jpg	 l	 2.152	 GoodTrial	 allStim	 si
6	 2	 0	 x	 LineStimuli//3.3/stimNo134r0c0v3.3.jpg	 r	 6.239	 GoodTrial	 allStim	 si
7	 2	 0	 x	 LineStimuli//2.8/stimNo151r0c0v2.8.jpg	 r	 35.932	 GoodTrial	 allStim	 si
8	 2	 1	 right	 LineStimuli//2.3/stimNo102r6c18v2.3.jpg	 l	 2.340	 GoodTrial	 allStim	 si
9	 2	 1	 right	 LineStimuli//1.8/stimNo92r10c18v1.8.jpg	 l	 2.753	 GoodTrial	 allStim	 si
10	 2	 0	 x	 LineStimuli//1.3/stimNo151r0c0v1.3.jpg	 r	 5.536	 GoodTrial	 allStim	 si
11	 2	 1	 left	 LineStimuli//1.3/stimNo117r7c8v1.3.jpg	 r	 11.158	 GoodTrial	 allStim	 si
12	 2	 0	 x	 LineStimuli//1.8/stimNo140r0c0v1.8.jpg	 r	 12.161	 GoodTrial	 allStim	 si
13	 2	 0	 x	 LineStimuli//2.3/stimNo154r0c0v2.3.jpg	 r	 8.082	 GoodTrial	 allStim	 si
14	 2	 1	 left	 LineStimuli//2.8/stimNo107r5c6v2.8.jpg	 l	 2.336	 GoodTrial	 allStim	 si
1	 3	 1	 left	 LineStimuli//3.3/stimNo92r10c7v3.3.jpg	 l	 2.128	 GoodTrial	 allStim	 si
2	 3	 1	 left	 LineStimuli//3.8/stimNo86r7c7v3.8.jpg	 l	 2.148	 GoodTrial	 allStim	 si
3	 3	 0	 x	 LineStimuli//4.3/stimNo121r0c0v4.3.jpg	 r	 4.839	 GoodTrial	 allStim	 si
4	 3	 1	 right	 LineStimuli//4.3/stimNo89r3c17v4.3.jpg	 l	 3.370	 GoodTrial	 allStim	 si
5	 3	 1	 right	 LineStimuli//3.8/stimNo107r9c18v3.8.jpg	 l	 2.242	 GoodTrial	 allStim	 si
6	 3	 1	 right	 LineStimuli//3.3/stimNo107r2c17v3.3.jpg	 l	 3.158	 GoodTrial	 allStim	 si
7	 3	 0	 x	 LineStimuli//2.8/stimNo140r0c0v2.8.jpg	 r	 5.352	 GoodTrial	 allStim	 si
8	 3	 1	 right	 LineStimuli//2.3/stimNo91r11c20v2.3.jpg	 r	 5.638	 GoodTrial	 allStim	 si
9	 3	 1	 left	 LineStimuli//1.8/stimNo96r13c2v1.8.jpg	 l	 9.506	 GoodTrial	 allStim	 si
10	 3	 1	 right	 LineStimuli//1.3/stimNo95r6c14v1.3.jpg	 r	 11.573	 GoodTrial	 allStim	 si
11	 3	 0	 x	 LineStimuli//1.3/stimNo146r0c0v1.3.jpg	 x	 1.020	 GoodTrial	 allStim	 si
12	 3	 1	 left	 LineStimuli//1.8/stimNo110r4c7v1.8.jpg	 l	 8.814	 GoodTrial	 allStim	 si
13	 3	 1	 right	 LineStimuli//2.3/stimNo109r2c17v2.3.jpg	 r	 10.311	 GoodTrial	 allStim	 si
14	 3	 0	 x	 LineStimuli//2.8/stimNo126r0c0v2.8.jpg	 r	 8.021	 GoodTrial	 allStim	 si
1	 4	 1	 left	 LineStimuli//3.3/stimNo83r8c3v3.3.jpg	 l	 2.327	 GoodTrial	 allStim	 si
2	 4	 1	 left	 LineStimuli//3.8/stimNo106r9c9v3.8.jpg	 l	 2.343	 GoodTrial	 allStim	 si
3	 4	 0	 x	 LineStimuli//4.3/stimNo160r0c0v4.3.jpg	 r	 5.271	 GoodTrial	 allStim	 si
4	 4	 0	 x	 LineStimuli//4.3/stimNo129r0c0v4.3.jpg	 r	 6.118	 GoodTrial	 allStim	 si
5	 4	 0	 x	 LineStimuli//3.8/stimNo132r0c0v3.8.jpg	 r	 6.476	 GoodTrial	 allStim	 si
6	 4	 0	 x	 LineStimuli//3.3/stimNo154r0c0v3.3.jpg	 r	 4.364	 GoodTrial	 allStim	 si
7	 4	 1	 right	 LineStimuli//2.8/stimNo117r11c17v2.8.jpg	 l	 6.110	 GoodTrial	 allStim	 si
8	 4	 0	 x	 LineStimuli//2.3/stimNo152r0c0v2.3.jpg	 r	 15.542	 GoodTrial	 allStim	 si
9	 4	 1	 left	 LineStimuli//1.8/stimNo85r13c2v1.8.jpg	 l	 3.432	 GoodTrial	 allStim	 si
10	 4	 1	 left	 LineStimuli//1.3/stimNo109r8c6v1.3.jpg	 r	 10.506	 GoodTrial	 allStim	 si
11	 4	 1	 left	 LineStimuli//1.3/stimNo99r10c3v1.3.jpg	 r	 11.573	 GoodTrial	 allStim	 si
12	 4	 0	 x	 LineStimuli//1.8/stimNo130r0c0v1.8.jpg	 r	 17.442	 GoodTrial	 allStim	 si
13	 4	 0	 x	 LineStimuli//2.3/stimNo147r0c0v2.3.jpg	 r	 11.485	 GoodTrial	 allStim	 si
14	 4	 1	 right	 LineStimuli//2.8/stimNo101r12c16v2.8.jpg	 l	 3.970	 GoodTrial	 allStim	 si
1	 5	 1	 left	 LineStimuli//3.3/stimNo117r2c5v3.3.jpg	 l	 2.180	 GoodTrial	 allStim	 si
2	 5	 1	 right	 LineStimuli//3.8/stimNo94r6c17v3.8.jpg	 l	 1.657	 GoodTrial	 allStim	 si
3	 5	 1	 right	 LineStimuli//4.3/stimNo116r5c13v4.3.jpg	 l	 1.679	 GoodTrial	 allStim	 si
