Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//3.3/stimNo113r13c15v3.3.jpg	 l	 1.981	 GoodTrial	 allStim	 si
2	 1	 1	 right	 LineStimuli//3.8/stimNo81r3c21v3.8.jpg	 l	 1.765	 GoodTrial	 allStim	 si
3	 1	 0	 x	 LineStimuli//4.3/stimNo149r0c0v4.3.jpg	 r	 2.015	 GoodTrial	 allStim	 si
4	 1	 1	 left	 LineStimuli//4.3/stimNo104r15c2v4.3.jpg	 l	 1.669	 GoodTrial	 allStim	 si
5	 1	 1	 right	 LineStimuli//3.8/stimNo81r3c21v3.8.jpg	 l	 1.633	 GoodTrial	 allStim	 si
6	 1	 0	 x	 LineStimuli//3.3/stimNo151r0c0v3.3.jpg	 r	 1.728	 GoodTrial	 allStim	 si
7	 1	 0	 x	 LineStimuli//2.8/stimNo128r0c0v2.8.jpg	 r	 2.087	 GoodTrial	 allStim	 si
8	 1	 1	 left	 LineStimuli//2.3/stimNo97r3c3v2.3.jpg	 l	 1.628	 GoodTrial	 allStim	 si
9	 1	 1	 right	 LineStimuli//1.8/stimNo117r10c16v1.8.jpg	 l	 1.572	 GoodTrial	 allStim	 si
10	 1	 1	 right	 LineStimuli//1.5/stimNo93r14c18v1.5.jpg	 l	 2.632	 GoodTrial	 allStim	 si
11	 1	 0	 x	 LineStimuli//1.5/stimNo153r0c0v1.5.jpg	 l	 6.321	 GoodTrial	 allStim	 si
12	 1	 1	 right	 LineStimuli//1.8/stimNo93r3c17v1.8.jpg	 l	 1.958	 GoodTrial	 allStim	 si
13	 1	 0	 x	 LineStimuli//2.3/stimNo144r0c0v2.3.jpg	 r	 2.546	 GoodTrial	 allStim	 si
14	 1	 0	 x	 LineStimuli//2.8/stimNo140r0c0v2.8.jpg	 r	 2.414	 GoodTrial	 allStim	 si
15	 1	 1	 right	 LineStimuli//3.3/stimNo116r10c14v3.3.jpg	 l	 1.585	 GoodTrial	 allStim	 si
16	 1	 0	 x	 LineStimuli//3.8/stimNo123r0c0v3.8.jpg	 r	 2.252	 GoodTrial	 allStim	 si
