Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//3.3/stimNo87r15c13v3.3.jpg	 l	 2.919	 GoodTrial	 3.3	 bl
2	 1	 0	 x	 LineStimuli//3.3/stimNo141r0c0v3.3.jpg	 r	 3.895	 GoodTrial	 3.3	 bl
3	 1	 0	 x	 LineStimuli//3.3/stimNo160r0c0v3.3.jpg	 r	 4.539	 GoodTrial	 3.3	 bl
4	 1	 1	 left	 LineStimuli//3.3/stimNo100r3c3v3.3.jpg	 l	 1.556	 GoodTrial	 3.3	 bl
5	 1	 1	 left	 LineStimuli//3.3/stimNo117r2c5v3.3.jpg	 l	 1.551	 GoodTrial	 3.3	 bl
6	 1	 0	 x	 LineStimuli//3.3/stimNo151r0c0v3.3.jpg	 r	 2.847	 GoodTrial	 3.3	 bl
7	 1	 0	 x	 LineStimuli//3.3/stimNo138r0c0v3.3.jpg	 r	 3.272	 GoodTrial	 3.3	 bl
8	 1	 1	 right	 LineStimuli//3.3/stimNo118r3c16v3.3.jpg	 l	 1.623	 GoodTrial	 3.3	 bl
9	 1	 0	 x	 LineStimuli//3.3/stimNo154r0c0v3.3.jpg	 r	 4.249	 GoodTrial	 3.3	 bl
10	 1	 0	 x	 LineStimuli//3.3/stimNo130r0c0v3.3.jpg	 r	 3.385	 GoodTrial	 3.3	 bl
11	 1	 1	 left	 LineStimuli//3.3/stimNo111r15c7v3.3.jpg	 l	 2.069	 GoodTrial	 3.3	 bl
12	 1	 1	 right	 LineStimuli//3.3/stimNo112r5c15v3.3.jpg	 l	 1.601	 GoodTrial	 3.3	 bl
13	 1	 0	 x	 LineStimuli//3.3/stimNo149r0c0v3.3.jpg	 r	 3.197	 GoodTrial	 3.3	 bl
14	 1	 1	 right	 LineStimuli//3.3/stimNo102r13c13v3.3.jpg	 l	 1.929	 GoodTrial	 3.3	 bl
15	 1	 0	 x	 LineStimuli//3.3/stimNo135r0c0v3.3.jpg	 r	 3.104	 GoodTrial	 3.3	 bl
16	 1	 1	 left	 LineStimuli//3.3/stimNo106r9c9v3.3.jpg	 l	 1.687	 GoodTrial	 3.3	 bl
17	 1	 0	 x	 LineStimuli//3.3/stimNo144r0c0v3.3.jpg	 r	 3.738	 GoodTrial	 3.3	 bl
18	 1	 0	 x	 LineStimuli//3.3/stimNo128r0c0v3.3.jpg	 r	 3.602	 GoodTrial	 3.3	 bl
19	 1	 0	 x	 LineStimuli//3.3/stimNo124r0c0v3.3.jpg	 r	 3.782	 GoodTrial	 3.3	 bl
20	 1	 1	 right	 LineStimuli//3.3/stimNo84r6c16v3.3.jpg	 l	 1.513	 GoodTrial	 3.3	 bl
21	 1	 0	 x	 LineStimuli//3.3/stimNo132r0c0v3.3.jpg	 r	 2.576	 GoodTrial	 3.3	 bl
22	 1	 1	 right	 LineStimuli//3.3/stimNo105r7c20v3.3.jpg	 l	 1.623	 GoodTrial	 3.3	 bl
23	 1	 1	 left	 LineStimuli//3.3/stimNo108r13c2v3.3.jpg	 l	 1.833	 GoodTrial	 3.3	 bl
24	 1	 1	 left	 LineStimuli//3.3/stimNo104r4c4v3.3.jpg	 l	 1.595	 GoodTrial	 3.3	 bl
25	 1	 0	 x	 LineStimuli//3.3/stimNo122r0c0v3.3.jpg	 r	 3.191	 GoodTrial	 3.3	 bl
26	 1	 0	 x	 LineStimuli//3.3/stimNo158r0c0v3.3.jpg	 r	 3.883	 GoodTrial	 3.3	 bl
27	 1	 1	 left	 LineStimuli//3.3/stimNo110r4c3v3.3.jpg	 l	 1.674	 GoodTrial	 3.3	 bl
28	 1	 0	 x	 LineStimuli//3.3/stimNo131r0c0v3.3.jpg	 r	 3.551	 GoodTrial	 3.3	 bl
29	 1	 1	 left	 LineStimuli//3.3/stimNo95r15c8v3.3.jpg	 l	 1.895	 GoodTrial	 3.3	 bl
30	 1	 1	 left	 LineStimuli//3.3/stimNo83r8c3v3.3.jpg	 l	 1.602	 GoodTrial	 3.3	 bl
31	 1	 1	 right	 LineStimuli//3.3/stimNo82r11c20v3.3.jpg	 l	 1.663	 GoodTrial	 3.3	 bl
32	 1	 1	 left	 LineStimuli//3.3/stimNo92r10c7v3.3.jpg	 l	 1.773	 GoodTrial	 3.3	 bl
33	 1	 1	 right	 LineStimuli//3.3/stimNo91r12c16v3.3.jpg	 l	 1.615	 GoodTrial	 3.3	 bl
34	 1	 0	 x	 LineStimuli//3.3/stimNo126r0c0v3.3.jpg	 r	 3.488	 GoodTrial	 3.3	 bl
35	 1	 0	 x	 LineStimuli//3.3/stimNo123r0c0v3.3.jpg	 r	 3.274	 GoodTrial	 3.3	 bl
36	 1	 1	 left	 LineStimuli//3.3/stimNo109r15c7v3.3.jpg	 l	 1.674	 GoodTrial	 3.3	 bl
37	 1	 1	 right	 LineStimuli//3.3/stimNo99r6c17v3.3.jpg	 l	 1.635	 GoodTrial	 3.3	 bl
38	 1	 1	 right	 LineStimuli//3.3/stimNo120r8c14v3.3.jpg	 l	 1.574	 GoodTrial	 3.3	 bl
39	 1	 0	 x	 LineStimuli//3.3/stimNo139r0c0v3.3.jpg	 r	 3.074	 GoodTrial	 3.3	 bl
40	 1	 1	 right	 LineStimuli//3.3/stimNo101r7c16v3.3.jpg	 l	 1.576	 GoodTrial	 3.3	 bl
41	 1	 1	 right	 LineStimuli//3.3/stimNo88r9c14v3.3.jpg	 l	 1.609	 GoodTrial	 3.3	 bl
42	 1	 0	 x	 LineStimuli//3.3/stimNo156r0c0v3.3.jpg	 r	 2.674	 GoodTrial	 3.3	 bl
43	 1	 0	 x	 LineStimuli//3.3/stimNo137r0c0v3.3.jpg	 r	 4.035	 GoodTrial	 3.3	 bl
44	 1	 0	 x	 LineStimuli//3.3/stimNo125r0c0v3.3.jpg	 r	 4.391	 GoodTrial	 3.3	 bl
45	 1	 1	 right	 LineStimuli//3.3/stimNo114r11c21v3.3.jpg	 l	 1.577	 GoodTrial	 3.3	 bl
46	 1	 0	 x	 LineStimuli//3.3/stimNo152r0c0v3.3.jpg	 r	 4.249	 GoodTrial	 3.3	 bl
47	 1	 1	 left	 LineStimuli//3.3/stimNo86r5c7v3.3.jpg	 l	 1.634	 GoodTrial	 3.3	 bl
48	 1	 0	 x	 LineStimuli//3.3/stimNo136r0c0v3.3.jpg	 r	 4.037	 GoodTrial	 3.3	 bl
49	 1	 1	 left	 LineStimuli//3.3/stimNo93r3c5v3.3.jpg	 l	 1.553	 GoodTrial	 3.3	 bl
