Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 left	 LineStimuli//3.3/stimNo108r13c2v3.3.jpg	 l	 2.079	 GoodTrial	 3.3	 bl
2	 1	 1	 left	 LineStimuli//3.3/stimNo111r15c7v3.3.jpg	 l	 2.120	 GoodTrial	 3.3	 bl
3	 1	 1	 right	 LineStimuli//3.3/stimNo98r4c21v3.3.jpg	 l	 2.047	 GoodTrial	 3.3	 bl
4	 1	 0	 x	 LineStimuli//3.3/stimNo158r0c0v3.3.jpg	 r	 2.709	 GoodTrial	 3.3	 bl
5	 1	 1	 right	 LineStimuli//3.3/stimNo97r6c13v3.3.jpg	 l	 2.271	 GoodTrial	 3.3	 bl
6	 1	 0	 x	 LineStimuli//3.3/stimNo142r0c0v3.3.jpg	 r	 3.227	 GoodTrial	 3.3	 bl
7	 1	 0	 x	 LineStimuli//3.3/stimNo127r0c0v3.3.jpg	 r	 5.510	 GoodTrial	 3.3	 bl
8	 1	 1	 right	 LineStimuli//3.3/stimNo113r13c15v3.3.jpg	 l	 1.957	 GoodTrial	 3.3	 bl
9	 1	 0	 x	 LineStimuli//3.3/stimNo129r0c0v3.3.jpg	 r	 8.824	 GoodTrial	 3.3	 bl
10	 1	 0	 x	 LineStimuli//3.3/stimNo147r0c0v3.3.jpg	 r	 1.937	 GoodTrial	 3.3	 bl
11	 1	 1	 left	 LineStimuli//3.3/stimNo92r10c7v3.3.jpg	 l	 1.748	 GoodTrial	 3.3	 bl
12	 1	 0	 x	 LineStimuli//3.3/stimNo140r0c0v3.3.jpg	 r	 3.117	 GoodTrial	 3.3	 bl
13	 1	 1	 left	 LineStimuli//3.3/stimNo119r15c7v3.3.jpg	 l	 1.907	 GoodTrial	 3.3	 bl
14	 1	 1	 left	 LineStimuli//3.3/stimNo90r2c9v3.3.jpg	 l	 1.905	 GoodTrial	 3.3	 bl
15	 1	 0	 x	 LineStimuli//3.3/stimNo145r0c0v3.3.jpg	 r	 3.619	 GoodTrial	 3.3	 bl
16	 1	 1	 right	 LineStimuli//3.3/stimNo87r15c13v3.3.jpg	 l	 1.872	 GoodTrial	 3.3	 bl
17	 1	 0	 x	 LineStimuli//3.3/stimNo159r0c0v3.3.jpg	 r	 2.678	 GoodTrial	 3.3	 bl
18	 1	 1	 left	 LineStimuli//3.3/stimNo106r9c9v3.3.jpg	 l	 1.719	 GoodTrial	 3.3	 bl
19	 1	 0	 x	 LineStimuli//3.3/stimNo148r0c0v3.3.jpg	 r	 2.552	 GoodTrial	 3.3	 bl
