Trial	Block	Target_pr	Target_side	Name	Key	RT	Message	Block_Type	Condition
1	 1	 1	 right	 LineStimuli//3.3/stimNo82r11c20v3.3.jpg	 l	 2.819	 GoodTrial	 3.3	 bl
2	 1	 0	 x	 LineStimuli//3.3/stimNo141r0c0v3.3.jpg	 r	 8.113	 GoodTrial	 3.3	 bl
3	 1	 0	 x	 LineStimuli//3.3/stimNo138r0c0v3.3.jpg	 r	 10.979	 GoodTrial	 3.3	 bl
4	 1	 0	 x	 LineStimuli//3.3/stimNo160r0c0v3.3.jpg	 r	 8.698	 GoodTrial	 3.3	 bl
5	 1	 0	 x	 LineStimuli//3.3/stimNo132r0c0v3.3.jpg	 r	 9.667	 GoodTrial	 3.3	 bl
6	 1	 0	 x	 LineStimuli//3.3/stimNo122r0c0v3.3.jpg	 r	 9.062	 GoodTrial	 3.3	 bl
7	 1	 0	 x	 LineStimuli//3.3/stimNo130r0c0v3.3.jpg	 r	 8.700	 GoodTrial	 3.3	 bl
8	 1	 0	 x	 LineStimuli//3.3/stimNo131r0c0v3.3.jpg	 r	 9.877	 GoodTrial	 3.3	 bl
9	 1	 1	 left	 LineStimuli//3.3/stimNo110r4c3v3.3.jpg	 l	 2.600	 GoodTrial	 3.3	 bl
10	 1	 0	 x	 LineStimuli//3.3/stimNo150r0c0v3.3.jpg	 r	 6.508	 GoodTrial	 3.3	 bl
11	 1	 1	 right	 LineStimuli//3.3/stimNo98r4c21v3.3.jpg	 l	 5.466	 GoodTrial	 3.3	 bl
12	 1	 1	 right	 LineStimuli//3.3/stimNo102r13c13v3.3.jpg	 l	 2.050	 GoodTrial	 3.3	 bl
13	 1	 0	 x	 LineStimuli//3.3/stimNo142r0c0v3.3.jpg	 r	 6.717	 GoodTrial	 3.3	 bl
14	 1	 0	 x	 LineStimuli//3.3/stimNo151r0c0v3.3.jpg	 r	 5.076	 GoodTrial	 3.3	 bl
15	 1	 0	 x	 LineStimuli//3.3/stimNo135r0c0v3.3.jpg	 r	 6.028	 GoodTrial	 3.3	 bl
16	 1	 0	 x	 LineStimuli//3.3/stimNo124r0c0v3.3.jpg	 r	 5.051	 GoodTrial	 3.3	 bl
17	 1	 0	 x	 LineStimuli//3.3/stimNo140r0c0v3.3.jpg	 r	 5.363	 GoodTrial	 3.3	 bl
18	 1	 1	 left	 LineStimuli//3.3/stimNo86r5c7v3.3.jpg	 l	 2.417	 GoodTrial	 3.3	 bl
19	 1	 0	 x	 LineStimuli//3.3/stimNo152r0c0v3.3.jpg	 r	 6.796	 GoodTrial	 3.3	 bl
20	 1	 1	 left	 LineStimuli//3.3/stimNo94r14c9v3.3.jpg	 l	 2.479	 GoodTrial	 3.3	 bl
21	 1	 1	 left	 LineStimuli//3.3/stimNo106r9c9v3.3.jpg	 l	 1.657	 GoodTrial	 3.3	 bl
22	 1	 1	 right	 LineStimuli//3.3/stimNo101r7c16v3.3.jpg	 l	 1.769	 GoodTrial	 3.3	 bl
23	 1	 1	 right	 LineStimuli//3.3/stimNo120r8c14v3.3.jpg	 l	 6.872	 GoodTrial	 3.3	 bl
24	 1	 1	 right	 LineStimuli//3.3/stimNo112r5c15v3.3.jpg	 l	 2.034	 GoodTrial	 3.3	 bl
25	 1	 0	 x	 LineStimuli//3.3/stimNo139r0c0v3.3.jpg	 r	 6.798	 GoodTrial	 3.3	 bl
26	 1	 1	 left	 LineStimuli//3.3/stimNo81r15c8v3.3.jpg	 l	 1.807	 GoodTrial	 3.3	 bl
27	 1	 1	 left	 LineStimuli//3.3/stimNo83r8c3v3.3.jpg	 l	 1.727	 GoodTrial	 3.3	 bl
28	 1	 1	 left	 LineStimuli//3.3/stimNo90r2c9v3.3.jpg	 l	 1.951	 GoodTrial	 3.3	 bl
29	 1	 1	 left	 LineStimuli//3.3/stimNo93r3c5v3.3.jpg	 l	 1.556	 GoodTrial	 3.3	 bl
30	 1	 1	 right	 LineStimuli//3.3/stimNo105r7c20v3.3.jpg	 l	 1.573	 GoodTrial	 3.3	 bl
31	 1	 0	 x	 LineStimuli//3.3/stimNo143r0c0v3.3.jpg	 r	 4.406	 GoodTrial	 3.3	 bl
32	 1	 1	 left	 LineStimuli//3.3/stimNo100r3c3v3.3.jpg	 l	 1.626	 GoodTrial	 3.3	 bl
33	 1	 1	 right	 LineStimuli//3.3/stimNo84r6c16v3.3.jpg	 l	 1.653	 GoodTrial	 3.3	 bl
34	 1	 1	 right	 LineStimuli//3.3/stimNo91r12c16v3.3.jpg	 l	 1.729	 GoodTrial	 3.3	 bl
35	 1	 1	 left	 LineStimuli//3.3/stimNo111r15c7v3.3.jpg	 l	 1.665	 GoodTrial	 3.3	 bl
36	 1	 1	 left	 LineStimuli//3.3/stimNo92r10c7v3.3.jpg	 l	 1.465	 GoodTrial	 3.3	 bl
37	 1	 1	 right	 LineStimuli//3.3/stimNo113r13c15v3.3.jpg	 l	 1.608	 GoodTrial	 3.3	 bl
38	 1	 0	 x	 LineStimuli//3.3/stimNo126r0c0v3.3.jpg	 r	 2.774	 GoodTrial	 3.3	 bl
39	 1	 1	 right	 LineStimuli//3.3/stimNo107r2c17v3.3.jpg	 l	 1.699	 GoodTrial	 3.3	 bl
40	 1	 0	 x	 LineStimuli//3.3/stimNo144r0c0v3.3.jpg	 r	 2.874	 GoodTrial	 3.3	 bl
41	 1	 1	 right	 LineStimuli//3.3/stimNo96r8c18v3.3.jpg	 l	 1.847	 GoodTrial	 3.3	 bl
42	 1	 0	 x	 LineStimuli//3.3/stimNo128r0c0v3.3.jpg	 r	 4.019	 GoodTrial	 3.3	 bl
43	 1	 0	 x	 LineStimuli//3.3/stimNo137r0c0v3.3.jpg	 r	 3.352	 GoodTrial	 3.3	 bl
44	 1	 1	 left	 LineStimuli//3.3/stimNo119r15c7v3.3.jpg	 l	 2.001	 GoodTrial	 3.3	 bl
45	 1	 0	 x	 LineStimuli//3.3/stimNo153r0c0v3.3.jpg	 r	 4.947	 GoodTrial	 3.3	 bl
46	 1	 0	 x	 LineStimuli//3.3/stimNo157r0c0v3.3.jpg	 r	 4.856	 GoodTrial	 3.3	 bl
47	 1	 1	 right	 LineStimuli//3.3/stimNo99r6c17v3.3.jpg	 l	 1.647	 GoodTrial	 3.3	 bl
48	 1	 1	 left	 LineStimuli//3.3/stimNo103r6c6v3.3.jpg	 l	 1.783	 GoodTrial	 3.3	 bl
